TCOM IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2010-09-30,-0.5764559834821968,1.1614336841494715,-0.8036003895075056,0.4452967322490231,-0.23060525629341805,-0.6327705790693272,-0.6477266879221816,-0.2029984557058008,0.058896850240653345,0.03522623810358959,1.0466925323645728,-0.27085934647171095,-1.0682363055263957,0.7588297761232149,-0.0010179208507991072
2010-10-31,0.1360087477472423,1.0213672533439158,-0.08898070943353897,0.49850319945231025,-0.23160902141214132,-0.12597770861205615,-0.3952966756316701,-0.32099387915785504,0.15208174475929823,0.13145307753805888,0.8277893058803116,0.16750581953669316,-0.2954791630330157,-0.05318005100820026,-0.11785004047405498
2010-11-30,-0.7917300582216239,-0.9146244627422504,-0.36853720392860007,-0.944862653492466,-0.08359698780481377,-0.6168669284536978,-1.623357018345466,-0.44145867568026403,-0.23176690082017146,-0.17911491783968692,-0.2266016724562375,0.02495036038548924,-0.5731807978115433,0.49370459943812595,-0.0650934935841628
2010-12-31,-0.41346435604446596,-0.760317482755338,-0.19251733928771006,-0.8922006772517036,0.011459747972195245,-0.7788762081263095,-0.4114476841711374,-0.5633923718611203,-0.3643502259601217,-0.30427607460903,-0.6736561171490965,0.1591065549182957,-0.3128149245161648,0.5206926274273962,-0.0901936014284272
2011-01-31,-0.5781537793662291,-1.215806951306425,-0.35059373580434566,-1.3650231921057243,0.1324356776887133,-0.6404768586013444,-0.8731873669235874,-0.6830772732263007,-0.4927060481764661,-0.4357639307513282,-1.0846954539491749,0.09431402759255018,-0.4178231118701694,0.49659757845997976,-0.09727731726748609
2011-02-28,-0.6508430956855328,-1.016614520872337,-0.23256546719356277,-1.4810561624931187,-1.7187874445166311,-0.040605774247091726,0.40053491194633545,-0.7679148946889143,-0.5970122169552333,-0.554815789615051,-1.15485213957171,-1.1261334151736087,-0.2695531674857666,-0.14111471538149653,0.12252468535458912
2011-03-31,1.4056553264320346,0.0993653464805063,0.22832941656856473,0.6162686815527126,-0.40623001753185467,1.8856093207984561,2.0929887165298697,-1.0471390382315304,0.7429124966549856,-0.016610180031515636,0.034258895535868306,0.36537921982445243,0.2813990603836751,-1.137472744673905,-0.007376037301834973
2011-04-30,0.2627980853777628,0.585327126398908,0.37962706657937806,0.45480466891975724,-0.35120688363323893,-0.4258227461696755,0.6753021008431148,-1.3023963015713054,0.8796197807126508,0.09826146906135139,0.4092267792996819,0.48170311707146873,0.4514480420013864,-0.02264354739430567,-0.09897703426874291
2011-05-31,-0.6891513963309003,0.6465009633155644,0.43136657317118443,0.5779219923008538,-0.36140648139299847,-0.8588668058830419,-0.7714039301834081,-1.4259761277029772,0.5753967670651884,-0.10583064108167804,0.013205856994527717,0.49661584023037914,0.49719058131149074,0.1505638138777214,-0.08643515814938106
2011-06-30,-0.5987404454148597,-0.5657820062627382,-0.14179372542394852,-0.8530829725117987,-0.226426502025618,0.07203428480390135,-0.8613748028897542,-1.5705722550456278,0.24431265306227506,-0.30137948653894536,-0.3284731769576031,0.0681037689877326,-0.13483736408037808,-0.27102798949274876,0.12215056045459062
2011-07-31,1.7591048914348146,0.2456456235942038,0.3357179413703043,1.2141355039561568,0.5448123396945115,0.7506848516492075,0.8605606237202121,-1.6281506699116148,1.1039164179210652,0.4267148034844246,0.8242769731387066,0.5293139161725656,0.36265899978030625,-0.46250042456609003,-0.0911543105618486
2011-08-31,-0.6071621185684888,0.2878454821489571,-0.8032869728221993,1.130118738087321,0.6246509617629559,0.26710752079310446,1.1640649101367335,-1.6085606057977846,0.5803680508165551,0.056593182716333706,0.0904651043306716,-0.1322117604662012,-0.8702135450837613,-0.2657235622153502,-0.08709212308358136
2011-09-30,-0.5231450925709551,0.3232789179211394,-0.8131272124935965,1.0466184442078474,-0.1058000551818482,-0.5403095170235143,-0.6151823232071798,-1.5502601887058713,-0.2378967988674966,-0.4534385474468173,-0.2691905976773064,-0.3651459503864711,-0.8517265990332237,0.7488795321048143,0.01469071541000381
2011-10-31,0.5744447935328817,-0.32377598764871945,-0.6898947893709946,-0.6904476833736043,-0.018560482802045565,-0.5408011036215865,-1.1567773755119488,-1.538108151004408,0.07097915677166079,-0.07870406175087184,0.21838019891783203,-0.21592758417608832,-0.7250599588864417,0.6961978316626354,0.013108155952739405
2011-11-30,0.49394191712258817,0.3080158408699915,0.053954538650105174,-0.6778541991096733,-0.1545099451796631,-0.18510063424578652,-0.30512569234992404,-1.542926570628576,0.3011603946909993,0.18418668191247176,0.4713955670512542,0.15826182237048267,0.018379555176278272,0.15334105224673847,0.10351680198301633
2011-12-31,1.496017219862509,1.4964246842957798,1.3091177937694642,-0.7997782073414633,0.09738465043629725,-0.2280401926983392,0.3437593365388204,-1.593260894802385,1.8189754022684659,1.3457791190828197,1.2966311726679232,0.9123156955082194,1.2637737038770243,0.027004815935358296,0.06003825949591264
2012-01-31,0.881571147571852,1.7022632273744482,2.3697885311852196,-0.9177543521365696,-0.45633649437663093,-0.4854151142897577,0.2623843514678304,-1.5329082700598553,2.635822467407193,2.030705384296834,1.8036889930934112,1.4726675158156322,2.345249544416388,-0.10183465434315828,0.03488559617766589
2016-03-31,1.3775706769172587,-1.3683187316224195,-1.159856527528279,2.0745642236216986,0.8814325817400331,-0.2529863208102759,0.6702525624931273,3.8324500170018343,-1.5028056230985607,-2.193266393798276,-1.0270005962793785,-1.363777985141318,-1.060953279470569,0.4462978063623738,0.09010762345880538
2016-04-30,0.8860270095463649,0.007526671772493645,-0.9797797620399767,2.109442305687464,1.3300220813757562,-0.9867927390938007,-1.4848654359518005,3.2391227326799865,-1.5281245704678683,-0.9672862890278507,0.09860898987563624,-1.1682538054386653,-0.8269739954820488,0.48427046714183064,0.10128021780809175
2016-05-31,0.9362898246764555,2.13125274319355,-0.7353905559286892,-1.1897913619020806,1.5641605470632154,1.1873693682653643,0.7553678263704264,2.454454519341849,-1.4683941245571273,0.5305590012557887,1.1587295217821258,-0.9213845766260553,-0.5445020232395051,0.408723792440338,0.049482285549004655
2016-06-30,0.45299106447834886,1.4240906589639932,-0.6030125838545198,-0.98634727819569,1.574332385114486,1.6958146049591871,1.3110460120359497,2.039753120645371,-1.428265241403852,1.089190275489423,1.5901342101267186,-0.790887677433228,-0.4165173152798648,0.6696408966785075,-0.08656419978821485
2016-07-31,-1.1696951119931964,0.1994781098821491,-0.7978401650938367,0.5408043287108715,1.569047430497545,0.027932446877665842,1.156154099957961,1.9670989401942567,-1.3942156648147097,-0.3061884783925483,0.37211068406189085,-0.9370015886879668,-0.6194149215648572,0.5152921850650676,0.17724180135211945
2016-08-31,2.063670581941648,0.8401865718853798,0.24587315506360488,1.3431933563191716,0.160563646677139,4.1683059199896135,2.1126744369787382,1.438647438833128,-1.3510823783390558,2.079845911198772,1.852096046537698,0.1888115673591824,0.47127796855957277,2.922421681083879,0.0725978409403907
2016-09-30,0.6548383952764678,0.9804868129703976,0.559512569799701,1.2821612863753098,0.04334619083629614,1.4289289186478775,0.821741164750144,1.2134220084463259,-1.3191981590875088,2.2607682409412764,1.7782413404297885,0.4807425303473838,0.7865900239926095,1.315953796607106,0.11493179078627073
2016-10-31,1.0748985686619237,2.37834049209506,1.232215074532297,-0.4613243871168854,0.1635528975910464,2.4029739150934346,3.369985611996248,0.9633252528893784,-1.3001175185408613,2.273359633381149,2.147592661504043,0.9653572571457935,1.4190456820110033,3.0484567027646103,0.036200404252811395
2016-11-30,0.19351867147380308,1.1326785504518102,1.4533273587486608,-0.7028494983502961,0.1783392484565309,0.35942579018704524,-1.0113100965026638,0.8407686292162396,-1.2815212737432342,1.6892386334348817,1.57704730584864,1.1381918436039709,1.6005426345377711,0.28917820721317233,-0.04722954528930414
2016-12-31,-0.7233714655865289,0.33315087577504493,1.1216078266962821,0.19377818428994428,0.6011921998792064,-0.2421293254704751,-0.9718462378317057,0.8336951008259116,-1.2852519027201883,0.9648510558976111,0.4896338040322876,0.650708744770767,1.385490105402534,-0.5720335050333001,0.11857321883406076
2017-01-31,1.2030749453203764,0.3932023351618455,2.568434746309781,0.24208582184926342,-0.26779817972546793,0.8633949728355317,-0.8152793597496675,0.630413986645962,-1.3489596673665687,1.224145469159954,0.9947739058988021,2.563716154271745,2.454452650471615,1.7485974248347451,0.0423253360000911
2017-02-28,0.226928298950663,0.40862960014844324,4.15674413090211,0.268236217573334,-0.9018491387900529,0.1381021561925241,0.04734948064338702,0.5446032450062205,-1.725527959653586,1.0170699050039982,0.7773775479233785,5.461299370704203,3.818749692606883,0.3543843853599388,-0.020700014640504562
2017-03-31,-0.5384043267477748,0.5338470763915388,2.110806822368652,-0.057850807455704464,-0.5898184301871048,-0.5578768298089815,0.009699367898188085,0.4896086580508597,-4.953875503018497,0.6260557078082108,0.062241689925467754,2.1326067616862003,2.180478853393107,-1.820101350711707,-0.0013877673963436444
2017-04-30,-0.27528100530946703,-0.35134369361285533,1.4000019885899515,-0.8476161877915261,-0.9244001498483105,-0.8186070929787077,-1.704098631916185,0.380832460793859,-2.7772910055625424,0.4095112222086953,-0.19813958134114595,1.749770195923326,1.442420226162422,-2.0688357646935613,0.012825763656621934
2017-05-31,-0.09471676740469759,-0.5442330461121327,0.9267352690181156,-1.151024843420369,-0.9000157710583104,-0.020475950701413486,-0.0665709564732205,0.26905514789046064,-1.9939912475908883,0.28560664104508493,-0.25203305565929096,1.165449579676459,0.9205738785948425,-0.27712796496200337,-0.01025650016718911
2017-06-30,-0.36700461745057406,-0.43991250379994845,0.618048317959602,-1.2366867276445832,-1.191256278729703,0.09245571969259633,0.8501557099094876,0.15243217593219704,-1.5657849461863533,0.10268248793423232,-0.5855369167617965,1.012894408919229,0.604010664685683,-0.10195531454313483,-0.07436302918480825
2017-07-31,-1.0941028615971098,-0.9269974857614502,0.6233612662778256,-0.5412049603379695,-1.7045386309496144,-1.0824709961664658,-0.11614660384799,0.028464442491121924,-1.3186330246396234,-0.26645986859191595,-1.203151736910523,1.5798819267297735,0.6005091019389877,-1.812848144619446,-0.029011278367233696
2017-08-31,-0.5140766152996454,-1.1647035460309223,-0.18499264571954024,-0.8518537000983926,-2.1290251056497103,-0.5689785677480114,-0.6541369588454711,-0.10607559098326758,-1.084809037284076,-0.4383952736113017,-1.2055084881131277,0.538499411346794,-0.2135566994007637,-0.5847309562300594,0.049949002417100895
2017-09-30,0.34659137304720994,-0.7533155100703539,-0.2852079618162281,-0.16453372074638156,-1.4710776849235752,-0.48391953267215687,-0.8196673935100577,-0.2557824862669311,-0.8444110456539973,-0.3396213550585081,-0.6716165384756329,0.007880923974246645,-0.31942818989389693,-0.5025900123804444,-0.001222391485218156
2017-10-31,-0.2679362419951886,-0.2647965082728329,-0.6572691761893233,-0.6163287013943005,-1.3746699853750646,0.03461349752858928,0.7538608744422137,-0.42737614078959285,-0.6814784406896065,-0.42454055616752073,-0.6094636856374486,-0.5537224737276752,-0.7156385865409864,-0.20593197263014162,0.007859478352244681
2017-11-30,-0.13959955399534377,-0.034631243912499464,-0.7423493445852459,-0.8338786752513297,-1.304312894137153,-0.7409575370734599,-0.3051139927629965,-0.6313083587786549,-0.5310746974956408,-0.4618880071843183,-0.4287990549847636,-0.6839918284580998,-0.8142223480212589,-0.30335054175296594,-0.012113525505509128
2017-12-31,-0.38081549738703196,-0.44917498508472403,-0.6592341593005988,-1.2095766237357084,-1.224002435145008,1.0806849851313838,0.9030608643640253,-0.8861532543477649,-0.4085878888925872,-0.5711402689593129,-0.4469117129840337,-0.5506035763297444,-0.719374017124218,0.03403571361466873,-0.1021836238523769
2018-01-31,-1.4493434274566006,-1.1200875468859992,-1.2808587783746865,-0.16327126030063738,-0.8510991477516778,-0.9738692595000163,-0.8242268519322051,-1.2316756443169512,-0.35338775734868016,-1.033157093583151,-1.271776021230489,-1.3878907786224717,-1.3435311975600364,0.07024757725781476,0.04294746179849216
2018-02-28,0.2965307912339033,-0.8610144759748941,-1.2495134686707585,0.14366753102213062,-0.669998776020008,-1.0120632419468678,-0.3721134975199376,-1.7902207678574442,-0.19603391478538953,-0.9318743111148403,-0.8237165097676817,-1.3093836441200775,-1.3032523583856632,0.08426349182463742,-0.03516159904346643
2018-03-31,-0.8739290097941834,-1.1804881432838579,-1.2970147776183472,0.15539237100487147,-0.7963588908906689,-1.3218466199955723,-2.0738440358092145,-1.8356750610420642,1.5227701515153687,-1.492042775265753,-1.180050722190678,-1.3882167589084835,-1.3013235017591114,0.23559193388644292,0.005859082477786103
2018-04-30,-0.21356639575616734,-0.40038184674033345,-1.268599290255353,-0.541068089757045,-0.7115518783952125,-0.8500329215331665,-0.2987109467719106,-1.65371011725343,1.4797057990658546,-1.6793556146650683,-0.9638093104008667,-1.3250394895295838,-1.3032688632040923,0.05634048675087278,-0.01039568144777571
2018-05-31,-0.40640565351836716,-0.7987227703725055,-1.2989871708141632,-1.0345700276602563,-0.6873495512180715,-0.26291008186603,0.2680279297185046,-1.4526313733624674,1.3979004915558584,-1.8448167370430557,-0.8273883535695037,-1.3635683499132416,-1.3433698447353022,-0.15523419924862236,-0.04067465197571526
2018-06-30,-0.8109758609999156,-0.7884600880891983,-1.3137036263316544,-0.9451935120041939,-0.6049343170699452,-0.8039846619162037,0.22868892690884074,-1.2391324343410237,1.2609665801302523,-2.1506687533508226,-0.9346868820157269,-1.3803117632950945,-1.3497140599012423,0.12539239234529193,-0.02416172249256883
2018-07-31,-0.49906785889629657,-0.9833863496068919,-1.1386972256916432,-1.1835739083290766,-1.3118597129256322,-0.3947234085107358,0.14254257246829607,-1.133706555271989,1.1781125151256597,-2.523684186718718,-1.0088877018473081,-1.4317209276239689,-1.165882996214811,-0.09533478271548755,-0.06902934942084542
2018-08-31,-1.271818824874774,-1.4143447081704397,-1.1987489418432078,-0.8697867894326994,-1.5991938956761562,-0.9271936104448514,-0.880861629010617,-0.9962717578655594,1.019916973569963,-2.9496534812538777,-1.3430643029486942,-1.692569801319734,-1.2277027153322366,0.17644550098130468,-0.07595230883253652
2018-09-30,-1.4139229879825654,-1.584995323879235,-1.3563021046839367,-0.6545972197144037,-1.1559124052850467,-0.8280689269554359,-0.3055703145591798,-0.8274655920347896,0.8760809446800938,-2.8101731637954637,-1.6494843928644363,-1.7804962987706874,-1.3734695257747123,0.4984448294713089,-0.018370396622847906
2018-10-31,-0.24373834063373018,-1.3975388941197895,-1.2752871375269694,-0.49540790316610633,-1.3411564344056035,0.12307924560697496,0.0843539669180553,-0.5669060012309645,0.8513594648741772,-2.1634779877379104,-1.3299477792530843,-1.8733575122616022,-1.2858543824211837,-0.029565642182338484,0.09069868553119285
2018-11-30,2.1069830339042013,0.10968565459411003,-1.0237066724855275,1.7406593280512446,0.5225605072009016,-0.32146304162165285,0.5532491285398293,-0.2889381924499911,1.0222151654641367,-1.2847347086873464,0.01769683527504258,-0.8308581648959462,-1.0319931670002667,0.4012324531949868,-0.025867907121641956
2018-12-31,-0.3390523874032935,0.8115878650011369,-0.9676000379028449,0.8119473478868937,0.610738119885629,-1.8873179645990399,-0.10176009055963026,0.5633676389626746,0.9546522425365639,-1.2411956021524908,0.07510852501150019,-0.7990101021378354,-0.974595357245433,1.250771468776495,-0.05558684745274912
2019-01-31,-0.9420321640436737,0.4256095474460165,-0.8086009079023508,1.350078977407187,1.025826387002679,4.097528961558132,1.414509812909963,0.8712031860752554,0.8393632556678655,-1.3033277177366438,-0.29230432021954866,-0.6603535166300464,-0.8124261812741004,-1.6387751398312396,0.17380115446200978
2023-03-31,0.2947347804998165,-0.2723623649984217,-0.4807364213282756,-1.1592168444301938,-2.3747942565110103,-1.6508960202698382,-1.693306550751849,0.010841346225526991,-0.9093196166831417,-0.5667794495901088,-0.23657057697283035,-0.47180678395973485,-0.41770813157616715,-0.25284481165294187,0.01908606644249807
2023-04-30,0.14420650282074646,0.0603523881175309,-0.21429299817128888,-1.256260874205554,-3.0078842157374175,-0.8998956235554827,-1.0080461699341132,-0.09253626440087487,-0.8274244091887192,-0.3345782001714164,-0.06336041253099124,0.292915058322041,-0.046993592046996206,-0.6396026939584439,0.022394081579695146
2023-05-31,0.19025794477218017,0.35317664494726786,0.25924779022339867,-1.7383779950707559,-2.5680610734228133,-0.5216678794349441,1.270923079926566,-0.30736604260983175,-0.7188944751803102,-0.07057148740637911,0.15595187023284135,1.5267676074961471,0.5619855860215432,-0.930972164560378,0.2056370726782956
2023-06-30,2.2945732969842823,1.4685190716095762,1.6065720583604681,0.8284873482438911,0.17259706175294748,2.748885095867841,3.184145645172182,-2.4525620354254736,-0.577372806453467,2.4074708528167705,1.8340333297597815,1.3252864443217456,1.9095560853127955,8.34351009166759,0.11899120890286695
2023-07-31,1.2444457706921712,2.059888287586659,1.7443841161283342,0.4575962580420646,0.08308235111919046,1.898816628209799,1.7795751870152021,-3.1816950146661,-0.44132773720876745,2.968101776290726,2.310855379298513,1.4104387470121804,1.715057788416579,3.375728748765338,-0.0039327852098138315
2023-08-31,-0.14736559574900635,1.8049956550757347,1.1134256583241895,0.8110271982749999,-0.04893447695402388,1.361761753883235,1.4034050575672923,-2.603229795105118,-0.31711325109911453,2.1274872854114832,1.4541190812204878,0.9091203864715626,1.0678808145952354,1.3563957711905843,0.07723115910480698
2023-09-30,0.7627764501335784,0.9895394751006528,1.8086950815980667,-0.24815599207016886,-0.11878377408879923,0.22869854558686775,-0.7611207962311132,-2.681463497773854,-0.15592930549387962,2.0588587385016432,1.4486689352310749,1.5593380306172007,1.5141758957515694,0.242203600209545,-0.1501703395785872
2023-10-31,-1.832629148203578,-0.6454352327763727,0.5925967929145132,1.0592759240360101,1.6418658924913607,0.2573338069600677,-0.7014708284695648,-1.4731937376942694,-0.04281923393687289,0.7958831686047069,-0.3150152367995828,0.10395325661525628,0.6406200418574609,-0.0471503298698486,0.025114119722831545
2023-11-30,0.15993224990777036,-0.48111536916107445,0.5772953633888916,1.0717543831757228,1.520073202708238,1.385361040777285,0.1489663555643902,-1.5211235016183475,0.15043877512028533,0.7895957462496731,-0.43021613249672297,0.10166270308169996,0.5918722719676394,0.7638656442488061,0.037261384386404195
2023-12-31,0.27492549758550777,-0.7325936063149682,0.8203618643915916,0.6322678822779617,0.33894497535190204,-0.29508043040226095,-0.24253155883231564,-1.6740146171727928,0.40492381621253964,0.8591063542307356,-0.27363031324823733,0.48856858019902294,0.7724615531003841,-0.47875774034664237,-0.018960751642469686
2024-01-31,-0.29314426940440186,0.08344632427202948,0.872256418096154,-1.2487110235667633,-0.22574752940165776,0.18645632276194332,0.10535173848611086,-1.4451044758657463,0.808171809707212,0.6149584579395413,-0.3608809733564258,0.7326898525782926,0.8341124193192238,-0.00933664631808502,0.1018021932521254
2024-02-29,1.0261268702327657,0.5215379418740336,1.4431392498923794,-0.3849995079400002,0.21558234336061147,-0.32443622374968417,-1.044349637120354,-1.7587978550006913,3.26221248608786,0.9217564038674502,0.3700769424070741,1.031413221701562,1.1849590494049147,-0.5856672688424215,0.044343241888493944
2024-03-31,0.2791330362186739,0.5146436156497466,1.3925367950265297,-0.3249852554729952,0.0641199211368384,-0.8254535459127542,-0.22046944712033362,-2.6920147281362636,1.385663127889363,0.8839927556177132,0.6569442834258912,1.0883653574081311,0.5044176987808126,-1.2739219896533096,-0.15029900769898333
2024-04-30,-1.976482493624624,-0.35454004370696907,0.5191202804916776,1.5627855324334743,0.07332500298802311,-0.779882349250321,-0.5287120297379662,-1.719131096191665,-1.0682210837848967,0.07482540378877418,-0.7544142269295517,0.3468580323764458,0.17888630523086732,-0.842838846648542,0.027623152219215918
2024-05-31,0.09601870442542276,-0.8833449338805727,0.4957986643354774,0.8370250786418855,0.09683709272069636,-1.923465509183831,-1.3758700595442828,-1.4554724951441287,-0.5382920500336731,0.09631492890655667,-0.6371190142801182,0.3262046151376969,0.1456939305775594,-1.7708607154170326,0.04193030437143086
2024-06-30,0.20368051885940502,-0.9620077251258519,-0.1932936702821982,0.7845669266166808,0.13567985069846228,-1.1132061708361232,-0.5205874763883594,-1.3271009783013092,0.06165834943796232,0.19537668062636346,-0.43563058904090946,-0.2776513650961672,-0.28532864407240116,-0.6220435668883677,0.07092329601650842
2024-07-31,0.503122915262214,0.5031025248113413,-0.4452602508214973,-1.4163531198631798,0.18222384267749184,-0.4512420259613284,-0.13394588975260002,-1.2223147514500983,1.2436925967325192,0.4419620962861826,-0.04190761768125137,-0.5362106467848841,-0.5056230305830682,-0.34548206973225287,-0.014623546534283187
2024-08-31,-0.5189746824945947,0.13126901927600243,-0.5713041277842839,-0.7648561134469607,-0.13104562624185712,-1.0642361777421234,0.06423353383784591,-0.9524626927856555,1.0073242406832865,0.1469104201782997,-0.28875263858376765,-0.6116505523015828,-0.6346491560244298,-0.4765730118801829,0.08446163818444455
2024-09-30,0.8369482549795312,0.49409701372878734,-0.6036257080550331,-0.43606242737330675,0.15566766096393453,-0.06826255869297604,0.5811849394129607,-0.8732685243870225,2.4724351561196025,0.5477367866577383,0.6162931656126976,-0.653495610707216,-0.6984068938871825,-0.27978535162726414,-0.18474632341993405
2024-10-31,-2.757312272913472,-1.4873436123834818,-0.8236151646660576,1.7595874850575026,0.7808501704446388,-0.48300188931219123,-0.4200735587094959,-0.38024337672757114,-0.5837420204285186,-1.0080638888637323,-1.5047266496734806,-0.8590288194483886,-0.8300221180193221,-0.3109662507828681,-0.011077385034137138
2024-11-30,-0.2942917518793374,-1.3264842002605877,-1.0032252404729742,1.6336286148319863,0.7947798161616428,-1.271417215093203,-0.601793080151984,-0.2288112455941976,-0.6120300428773654,-1.1654301358988557,-1.4589788989975767,-0.9904024396392638,-0.9473026140567028,-0.2973584554542371,-0.02989958162666385
