TATA IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2010-02-28,0.07882844602471172,0.06659357443745319,2.090476766865716,-1.3300169498744505,-1.2958966063890414,-1.612260247582831,-1.1947870966984802,-0.9948204987283435,1.7597872988639953,0.7881040798679233,0.13383870704113884,2.624759477631048,1.090687100832594,-2.7720245753133304,0.09568130617711303
2010-03-31,0.4331862373071667,0.12553057888969216,1.664050579670302,-1.0885109832675948,-1.4187319454430039,-1.8315683186930831,-1.98776474481309,-1.0346895891606878,3.8876584071690647,0.9522312260506027,0.3110481082632257,2.2655525346891703,0.9078729236555291,-2.733984120047996,-0.02113594957537589
2010-04-30,-0.06822344388810259,0.2184754389170953,1.12679289893234,-1.303039586650411,-1.4627160674153512,-1.4157452736239036,-1.1978875794355757,-0.945780751838802,2.7520718922883227,0.9319165711050736,0.08450282512489063,1.6128330327199334,0.7687103745345829,-0.928400075722012,-0.21179560810499667
2010-05-31,-0.8012875882348041,-0.20967093348572333,-0.08148750694683365,-0.3544138249901399,-1.253189588597545,-0.2520974178063922,0.588459129589568,-0.8609330665809162,1.6797558192006694,0.6963453634069344,-0.439702101518666,-0.1939229831425758,0.3780381193964458,1.1659952018451907,-0.0304789614599223
2010-06-30,-0.023492193532542557,-0.4347933944239009,-0.06140989683075482,-0.7898335699367808,-1.2991755208058373,-0.4783854254679992,1.1978353545497247,-0.783874455833054,1.4323299739936042,0.7219960680449726,-0.3885680025813386,-0.15430330964858796,0.39350700149818324,1.1007418921400764,0.10056413234548273
2010-07-31,0.47249650980264746,-0.1719782647029569,-0.12535846983355967,-0.296406053636717,-1.0935108684696757,-0.9110111828135389,0.3601490193450581,-0.702273525144962,1.5237507697462078,0.8881567909341881,-0.08671332112394296,-0.2706871341282496,0.37932735298809034,1.0267282352792357,-0.027161915261322226
2010-08-31,-0.07582569428226454,0.18022082301688203,-0.06717528687238483,-1.0404742200499413,-1.0593417457988605,-0.7497201232334398,-1.171857214505143,-0.6214633168293895,1.2557961413809537,0.845816921564814,-0.13259484579335,-0.19881007226754005,0.4019046982783599,1.0386269610796486,0.22089750647003947
2010-09-30,0.9124132852630075,0.6392927868504353,-0.035674570904398385,-0.5970588660766856,-0.6806696055078095,-0.10932081092139279,-0.3782105107486011,-0.5343577588666131,1.602559100918677,1.081019294796418,0.5206879426606253,-0.22435860760694026,0.4118133325403533,1.2414883013380198,-0.10073780178333974
2010-10-31,-0.48927908164308576,0.17848522188231722,-0.08671657233255063,-0.1854753029082419,-0.5851798700448256,-0.5802504674328797,-0.13188749662046217,-0.4279232189295616,1.0919979230616619,0.794613024382637,0.15182361038333578,-0.2823583100149698,0.3784206508202354,1.0231687247361656,-0.007807574840384475
2010-11-30,-0.2704089849103207,0.13117595091265527,-0.33480918540175464,-0.16246367796897543,-0.9314254223974378,-0.6970366870126409,-0.30361439816384544,-0.3206771749294428,0.9228584357065831,0.678379426832801,-0.048439856920900415,-0.5034259341824155,0.24460131355736864,1.0454958950326683,0.15143881375850873
2010-12-31,0.5551915051111528,-0.23550720431911062,-0.29127948657749086,-0.49757858546749983,-0.8014541470708544,-0.7041851088557588,-0.7602201120714732,-0.16478819266111536,1.204242626907491,0.8636564943349212,0.23265420020271585,-0.43521306042809915,0.18637554550679095,0.8932324550177034,-0.06171208426654451
2011-01-31,-0.6826730002938461,-0.2441544212217422,-0.3108465238933958,-0.7070228132019287,-0.6696511144895085,-0.41661581853158713,-0.16875740928529406,0.013979291803702902,0.8351059430255153,0.6175657673649897,-0.26812022498182514,-0.4382370053040077,0.11508428645833223,0.8361826693850622,-0.05216194789770116
2011-02-28,-0.6680915073337758,-0.45383795569733393,-0.4157268905972976,-0.5248556522593226,-0.5782098233349992,0.31228544954528914,0.5745665642085621,-0.10281482978972714,0.5333337492827107,0.5768282047459294,-0.7450808035342428,-0.5285154283891847,-0.03003977833114956,0.8619873048742106,0.02445279211197926
2011-03-31,-0.17990829775299125,-0.9228039453028113,-0.5319740819446168,-1.7574590853373337,-1.1039961010507908,-0.9997525063825795,-0.23349785771932433,7.744714605314906,-0.7165793508551659,0.667381125728483,-0.6725006465197134,-0.6284433217968329,-0.3521733278720926,0.8443422244979472,-0.00929438704557276
2011-04-30,-0.3619162981479617,-0.712835373212554,-0.5627445604366155,-1.724076596958373,-1.395607271070024,-1.9609061704330655,-2.413705290161194,6.725632893637261,-0.9534975857785826,0.7480904622078486,-0.7331066132848169,-0.6258069748792002,-0.44520036079173714,0.7782620568940662,-0.04563933177226465
2011-05-31,-0.5614794750514418,-0.6376179439816198,-0.4256953399190877,-1.6178040429431773,-1.2532344639813926,-1.0690024870088721,-1.5082182046622095,4.3529084379531415,-1.277293044841413,0.1149401701130104,-0.9048772877056087,-0.35065065942819273,-0.2971977518051892,0.47507737445947357,0.035559302036486926
2011-06-30,0.1807876195520527,-0.5535948211450296,-0.38494187657941714,-1.387336647236241,-1.9829791324119548,-0.8606097979942046,-0.6141873360795845,2.8583760370937106,-1.2605432772838692,0.6054594797406468,-0.6044291977543723,0.1595580009358885,-0.24582660860977998,0.373505070928519,-0.07883528551830875
2011-07-31,-0.8847997376555092,-0.8733851028832385,-0.649191242372863,-1.0641905534420992,-1.7920313677599844,-0.9457870867253789,0.8753367072084741,2.75105613792268,-1.6557460994118336,-1.6318506550010008,-0.9562571865320193,-0.5852734879524508,-0.6116181052166199,0.606873056637162,-0.18553973278485417
2011-08-31,-1.81141132110467,-1.932067112339663,-0.8414176322636506,0.01638781077659914,-0.8919023005906963,1.0598506195264634,1.499633192861579,3.0816177484918397,-2.2962606220779285,-8.607414397046915,-2.148537896929109,-0.9374570311114174,-0.9374289408105909,0.662931747615422,-0.12051714535685173
2011-09-30,-1.107001486036461,-2.7560124654035336,-1.142334821992667,-1.2207406671100334,-0.8968739786417542,1.1716603016509084,1.3427390562451105,2.5205302791079647,-2.3558995951831854,-6.094413251984242,-2.309812542798666,-1.401321037374309,-1.582673661621027,0.6692037741855081,0.1505507787937882
2011-10-31,1.4644411274091649,-0.967689384090154,-0.8974421258287231,1.615935189418241,0.16599227903570174,0.3798873527331621,1.291559898972331,1.2920087123057922,-1.7249192451974902,-2.1545988312258983,-0.7253103798526843,-0.9114655551856158,-1.0119188567007769,0.732925451648381,-0.22568597240403995
2011-11-30,-2.0193921360169194,-1.1453356549994802,-0.9994526640738343,1.8814347956961102,1.157080012244334,2.011103541134421,0.4205070920919033,1.7290015970075139,-1.9996227410126237,-3.6166590808220085,-1.8137355347985538,-0.9778726674851463,-1.399580979784856,0.4145645968501321,-0.13868338753395063
2011-12-31,-1.0809116388876152,-1.196981139164432,-1.1764150066705392,1.8198410796048516,0.8562481112732357,2.074195533067338,0.6159222692902605,1.6583724833321607,-1.857584595705154,-3.0540635626181176,-1.950892159575132,-1.1300127821916643,-2.0205472220016323,0.18092328064412766,0.2958337538542654
2012-01-31,2.8226494521563215,-0.17393878989547587,-0.8329969537489601,3.255520048245214,3.513164788640238,2.4416133798531887,1.4483197379190855,0.47974461280824465,-1.152876861332976,-0.9342740881766373,0.8371699442675274,-0.6905445450304311,-0.9734046490273187,0.15516858596314,0.04711099727256494
2012-02-29,0.4352107718552673,1.7352213024846255,-0.6837045272628879,1.6473361706829586,2.467243978091629,2.8159635522539066,0.844781557416699,0.24871079129331283,-0.9638579196219981,-0.5481513563735371,1.273501342406474,-0.5836456465326012,-0.72444387261655,0.030484404765028682,-0.0015803141340585227
2012-03-31,0.04997888211064282,2.455941289380139,-0.7071923335992134,0.5871194445678516,1.9042608388788125,0.9449186642673606,-0.069172395272197,-0.9349441534751742,-1.0923842255226013,-0.47245254657058117,0.9942743155420253,-0.5660099237326706,-0.46794849785526094,0.2613120103209658,-0.017320396528265128
2012-04-30,-0.03978257662722124,0.33294720459670407,-0.7770812726905567,-1.3925249323161817,1.4432138304798332,-0.8066781808952419,-1.7187143009734722,-0.9293456552040886,-0.9573872894496278,-0.4724072426696854,0.9115775336272396,-0.5840505814125717,-0.4337007675311453,1.0679532063617994,-0.13860169618093499
2012-05-31,-0.9800027703462985,-0.7206290097247872,-1.2807531282725624,-0.7244415887108709,0.8905852611858226,0.07294973053174995,-1.1603940316909613,-0.730390267101228,-0.9839045151363203,-1.0652192149898567,-0.33811566326489023,-0.9386616625795485,-0.6663576277297756,1.0125258738674496,0.08936315564377233
2012-06-30,0.786448687809234,-0.19154713214679106,-1.015261175078751,-0.08596758779636206,0.48781113596455383,-0.6441994588928063,-0.8488443401687581,-0.9238976292228629,-0.7085320432419075,-0.55015289097913,0.03011028295567327,-0.8406623024301291,-0.42564371066727213,2.0671760508514274,-0.06304241796523738
2012-07-31,-0.4668045381931692,-0.5213329488198474,-0.8859355235909369,-0.0592652218690249,-0.9822148903838923,-0.6689391279481828,0.597350637820651,-0.8447747563910796,-0.6544802551449777,-0.7530833684963428,-0.42434589762426583,-1.3792905499925308,-0.39282174691268473,1.8754524985824264,-0.1370649652058339
2012-08-31,-1.0097661695958577,-0.5219285704063805,-0.6563629745310434,-0.0441588368176814,-0.783258225712881,-0.05942432153902169,0.16536630685616638,-0.618361347755126,-0.6748821050231906,-1.1896710869171236,-1.142366752917709,-0.9689070220700668,-0.33981861938819563,0.8327905003809135,0.10385495809584053
2012-09-30,0.9339868190559866,-0.39590928307603607,0.27381869374313805,0.050676159061483865,-0.33991283458063243,0.1432463732215816,0.8195798546412275,-0.8874832170152297,-0.4196670459273496,-0.5676222537909581,-0.0637555604722831,0.10068397477247251,0.39674427202539475,0.2940041519425671,-0.022043903365562053
2012-10-31,-0.014896056458425577,-0.057951727986166886,-0.3753806704815772,0.006826788714389006,-0.30735432911716815,-0.3250833365275713,0.35688650043602477,-0.8830228568826577,-0.3151541165424707,-0.5318787907938519,0.07495682155082725,-0.4954954524454526,-0.06671708925931516,0.9444229567990315,-0.015338564209697222
2012-11-30,0.013735350539993165,0.7968337325695982,0.6633511552847121,-0.7280131016636165,-0.592850770865141,-0.9397421809246921,-0.7945935527455664,-0.8907736810074464,-0.20085140366996126,-0.4690389189114134,0.04289533454832055,0.3726962331347136,0.6307141461908436,0.18890013271760953,0.10397949071798966
2012-12-31,1.0188609959221941,0.8210129397164858,2.0749230240534513,-0.6674481292003132,-0.49652828383173137,-0.01146443351252428,-0.16882540566262166,-1.144004757527162,0.1263375533891176,0.1164384321547306,1.1262553518973624,1.6927256484699915,1.4884003761900657,-0.43458774284492535,-0.05680729024083575
2013-01-31,-0.32235348143934855,0.5756972282484429,0.08813387788824215,-0.4332893627070239,-0.48586516655009143,0.18666383332639547,0.1877451101294049,-1.0385927752585447,0.1315752779938653,-0.04794870765411131,0.6556961998343744,-0.16239748290797992,0.2537058760623468,0.34535790250122955,-0.17007458318398128
2013-02-28,-1.2974818366402932,-0.45892211986506326,-0.7354477963385491,0.41380125757935105,-0.24230234407355225,0.2230707431984394,0.8481212580344247,-0.6580338202297062,-0.5378045920068617,-0.7896255066763296,-0.8420181786624161,-0.8220125315618131,-0.4528108635153361,0.4883924179060495,-0.08769257592605294
2013-03-31,-0.5297910400212934,-1.729710551703873,-0.9724491285797834,-0.8031590901498779,-0.5038867463656617,0.24118580597483438,0.058936066266873775,-0.3804345309111255,0.5377563135531253,-1.0565539461370432,-1.200723434116881,-1.2154201343126583,-0.7875786232121059,0.543312527714088,-0.032903401106945236
2013-04-30,-0.03533298887272138,-1.4160853249794234,-0.9480117169656334,-0.6550259510081633,-0.5131072881090616,1.608874641758155,0.4040275794215212,-0.3754760614256925,0.5069115907886463,-1.0205350955828376,-1.0460139726698932,-1.174903597146953,-0.7709150828805188,-1.69931488400108,-0.03694162211457254
2013-05-31,-0.06071886328345125,-0.4684384088913387,-0.5262897139586655,-1.288539473064842,-0.5489047215022713,2.801554552409954,0.9135477052231199,-0.34333562906858744,0.3858698075754394,-1.0042921715138802,-0.9098451190622338,-0.7750951610226893,-0.4074668293153387,-2.6425009865940345,-0.06373504423082732
2013-06-30,-0.2863191011125062,-0.2858798148926604,-1.0075733756561671,-1.4949287674749847,-1.4096102871484675,0.9866533380872563,0.5247837548132808,-0.30844484437757613,-0.3033531694127875,-1.1853651186493417,-0.7507186208714745,-2.592952771522237,-0.8113130814735907,-1.092459310583215,-0.23854582764210633
2013-07-31,-1.7129159065515762,-1.5373053899100022,-1.5828525225953418,-0.03667597250813674,-0.734600229878644,1.3745913556680371,0.19691316428619837,-0.26738828545049276,-3.074575166711479,-2.1830466278601315,-1.6828179916780301,-1.8742448618352208,-1.2471153693715287,-2.3594395902045835,0.23932434072152003
2013-08-31,2.20620660909978,0.23629187855681538,-0.019258700421665602,1.9758936131742821,0.8878499275711205,3.1120572535522784,1.756924728981624,-0.18799652662262736,0.4509659210054959,-0.16022028077313918,0.5578609985243007,0.3637504531545655,0.03311091641982536,-2.453850028735508,-0.008989702909808443
2013-09-30,0.09912930392568599,0.5267475533595346,-0.4838384442098444,1.7144256353711118,0.7737776691458276,0.6979032068040795,0.8914524178729344,-0.04982763069408764,0.5343763357376171,-0.01843373096441074,0.6431580386737471,0.10445720160128191,-0.34822185247180754,-0.706088085184151,0.2099433438361095
2013-10-31,1.7087667117000376,3.351759440966625,0.6024326498387584,0.11742687411400783,1.3368858451395182,0.5518630777204925,0.662742000422377,0.08277008267048504,4.131943385952272,1.406966882284495,2.5076684395586004,0.704682883202342,0.5233588084782482,0.0075625998608147785,0.17902736115784404
