JPVL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2013-01-31,-0.40878097587358525,-0.19692186178146726,0.08142648776534755,-1.2858448657925432,1.3689106236078963,0.6247598464861062,0.5119233514472126,0.28186634960092066,1.340763069994689,-0.11245217570060205,0.27777231502739774,0.5106654445517806,-0.5241736683506313,-0.9429586985295425,-0.1952807014364599
2013-02-28,-1.3737110977129976,-1.17445751926885,-0.6684892786682703,-0.5172769466625774,1.118653029284127,0.2842467223066148,0.9827182941157444,0.6705225238263173,-0.4197856211415774,-1.184683866448322,-1.1442068332326076,-0.021531809745201497,-2.161395396414364,-0.8669549572354579,-0.09670245291471168
2013-03-31,-0.625311729283773,-1.515167591632796,-0.7744816328650656,-0.8267867076834672,-1.2401727896180568,0.23869886124672138,-1.2346171355154114,0.3831128818415245,-1.2837649347556948,-2.0932561102821983,-1.5320017060086608,-1.2176162459427182,-1.9593750409533357,-0.8088626686867088,-0.021297997678934352
2013-04-30,-0.009850001764259968,-1.2210558083708576,-0.8316062307267985,-0.45174102185756815,-1.8481189545125356,-0.28310433985076017,-0.8495380666711883,0.3097513170095817,-1.1883532904895842,-1.8016106564735588,-1.204942213802716,-2.0061888189043766,-1.885980190236356,-0.030198866707690907,-0.09864253611747048
2013-05-31,-0.5525347074194209,-0.6974601391069968,-0.7364001153969012,-1.0452337795534448,-1.9079363569856251,0.008101460541854084,-0.19037893497517638,0.4545376590339806,-1.5062529352047056,-2.1672428345734964,-1.1905267678004694,-2.083317257892654,-1.8294293488185123,-0.46374447344196934,-0.19755580136580256
2013-06-30,-1.2670560784644098,-1.0932617953989612,-1.237804137434435,-0.3792093833890369,-1.5380799360285178,0.3302935454373587,0.08204525096175035,0.9032941561157691,-1.9435284724789925,-2.6818599633430775,-1.5522866284304144,-2.305215755698385,-3.1784272741465545,-1.2066476435925784,-0.6368663446613555
2013-07-31,-4.418381629607699,-3.8036494014650915,-2.3332164991384863,2.530242610582583,2.127235713878091,1.1416367192692487,1.094971985384248,2.259309099376678,-2.5725855726184084,-3.376783551910031,-3.2381412390842135,-0.4044207533396775,-9.130073231827947,-3.9163005530923094,0.25352315364046185
2013-08-31,1.7240231018058065,-1.6167297742085533,-1.189035249085219,4.253991959371607,3.3782227285481468,2.0461613683285473,1.5673412068232535,0.6671742710207026,-1.348275369442781,-1.415391752733612,-1.3892939289813198,0.25523588860154595,-2.0228646784253055,-3.652974029056454,0.1667570402528431
2013-09-30,1.0967420989554464,-0.27159845549938166,-1.5168956670589278,3.534354792267928,3.124818512711358,-0.1108127668209586,0.212156287115472,-0.02069321120340682,-0.7430287339566983,-0.6710705789610901,-0.22180442941479295,0.18020546672357102,-1.7195229665083431,-0.344478094958012,0.1926169606550543
2013-10-31,1.177177085242586,2.6088548699772565,-1.2375107895181947,-0.8676149733085268,2.831843337864517,-0.1984452479742738,-0.3509701988291164,-0.6265678162140056,-0.16943201134373684,-0.05722392185790197,1.2033705392774863,0.27219974548596737,-0.9858061959604204,-0.1797445264978589,0.0
2013-11-30,0.15640367413635392,1.4267948272917161,-1.1980091175878052,-0.32485859181058824,2.3423925211282546,-1.0673637875071533,-1.992110336775251,-0.7493156142983388,-0.06867665000540372,0.0430046495256101,1.4248043065475644,0.24106955521416784,-0.925099547496265,0.9982748773104836,0.018692133012152327
2013-12-31,0.22605644739101646,0.8917212585197285,-1.0427127960047666,-0.30317487951737865,1.9111940441860413,-0.4492461659036521,-0.4330561869715121,-0.887363973338515,0.05882221419167593,0.16050147130503412,1.427903246129161,0.23089098163692992,-0.7541403766559455,0.16857680940858327,-0.3780661339200499
2014-01-31,-1.8193976567918215,-0.8141698905893214,-1.5546918670145873,0.6438293166915847,0.6172900434118526,-0.7555519283654097,-0.6563640363972395,0.12017578826026083,-0.4865925481372219,-0.6055681967101333,-0.6974121035920802,-0.3811037704504402,-2.0281163036282273,0.6582274330519856,0.24529031367752524
2014-02-28,1.4923408970259828,-0.03563619013206188,-0.5729561597330837,1.351022953115666,0.5720935170219326,-0.335281959059709,0.42681776263842575,-0.9073075878667181,0.08669657219224204,0.11878447182884291,0.3293215491236924,0.09826744145041508,-0.5107849310946074,0.1313715419289703,-0.15667147773382528
2014-03-31,-0.5591366012755645,-0.514872264473888,-0.6579083261986655,1.2463667912989294,0.5519741156521097,1.2087154696785836,0.7062132993201263,-0.5716051826676478,-0.013266660448250162,-0.12441435949127266,-0.33498431399585243,0.10758862640094474,-0.8251321853089025,-1.4793603693562607,0.04828524115946191
2014-04-30,0.4425995423865353,0.8243372649107158,-0.41869864761759684,0.3066455039720546,0.29855289129272194,0.011435190577215365,0.5419228016895542,-0.6205337835491195,0.20029342254867197,0.12787415083062345,0.11545828021516209,0.15146387259718996,-0.5995421091988787,-0.08255029464560129,0.4243650592386483
2014-05-31,2.2262574432342537,1.3197318002118605,1.451873940462004,0.9674388447430748,1.0702921733785857,2.043638367990128,1.1953165853907737,-0.6645846809619916,1.3334568001945863,1.3581216319435205,2.478425027236521,1.1959230846425146,1.0789172771286626,0.28458986749187465,0.05360339936956734
2014-06-30,0.31668895269939173,1.8202477613465256,2.57527686878342,0.29681542294887875,0.9850653378768273,0.9806276651520941,0.12313710310348756,-0.7024439465905453,1.4985338564542974,1.4609526987117625,2.146840032525586,1.627530035712731,2.164652980579525,1.4653753900924573,-0.23416439232848887
2014-07-31,-0.9522716238302666,0.8664224931859618,4.621193116132196,1.125910304199831,0.4843393483079395,0.8660456325396155,0.6888426820021989,-0.7344820449885993,0.8101834443449497,0.785501796158351,0.35309490997545534,2.810821135221249,4.229971204312581,3.72557200700605,-0.2920893074391886
2014-08-31,-1.1596546112965451,-1.1159509918301331,0.986015150240088,-0.06781904882602617,0.6261864820071501,-0.6995110535324762,-1.4458064121174623,-0.7525437319451261,0.22970298831410207,0.04254632338505359,-0.7586933843815113,0.9283111491156639,0.8756131524553945,0.22938965676842774,-0.1279940011785301
2014-09-30,-0.43701701048019354,-1.5642631209089792,0.15740675414506133,-0.8820625875111288,0.5317037318306287,-0.13784038096038542,-0.7466788633389781,-0.794128614306221,0.09273808490513027,-0.2445649804782381,-1.1457152784825515,0.3816661563494087,0.0692513922428291,-0.019107222409752295,0.06604341231699164
2014-10-31,0.4852711717915497,-0.6661951222310413,-0.0859722271742436,-0.07774031093515046,0.5054280122915388,-1.7591881118491128,-2.1494093837573325,-0.8430395237303047,0.3068872480489772,0.04156871903187179,-0.800692730409364,0.2373345110937135,-0.17466915217052184,0.7041306086557916,-0.0037664827954768934
2014-11-30,0.17933896554075662,0.117149262796939,-0.06173994510016502,-0.6750955279069905,-0.8527233730072408,-0.7633336691914121,-0.23150354897121234,-0.9089902071421119,0.39844722750233674,0.15768565918455962,-0.4199599608090973,-0.10312570443901725,-0.15091287232165085,0.2244453739714752,-0.09493289249556719
2014-12-31,-0.2239660280313879,0.26141236334927737,-0.2362115426929927,-0.7824721504704736,-1.0300547550959056,-1.5954156957131136,-1.2307245813397534,-0.9746878362308282,0.25754914848143956,-0.004408647873216528,-0.22864221405795665,-0.4299850806048835,-0.3298102734991239,0.7840483536851924,0.0
2015-01-31,0.2100948161194219,0.09847614946924096,0.6888210305619784,-1.002991645626156,-1.081374139708623,-1.5737982963531802,0.14108670342698496,-1.0314364250980617,0.31241903239644014,0.1387001718645428,0.16052602280262895,0.6420478803642204,0.5533146124425724,0.3126069741105464,-0.020965128465044964
2015-02-28,0.10388013512753848,0.05369546748320489,0.020517201348998666,-1.0435332777811404,-1.6891395127135023,-0.23517556147058405,0.11060824169958174,-1.0664802607518622,0.3454826057789356,0.17788559331924017,0.21551365554851634,-1.051668237903348,-0.07378611975740644,0.01298046768136929,-0.140821825887202
2015-03-31,-0.46505766404533316,-0.08754517753225345,0.04707411485352776,-0.82023032206677,-1.5151554987053495,-1.4459284901332026,-0.05143614942872153,-1.0765075509515543,-0.42645880096665534,-0.2806704474238268,-0.26488407631497946,-0.8222951400603149,-0.03065726211960595,0.6449024156207468,-0.17551550232495516
2015-04-30,-0.6104815061000157,-0.5801233776385529,-0.39502227977144616,-0.786556463693985,-1.469404208278466,-1.2598411351473213,-0.08640378962386842,-1.1014289868016802,-0.7994202511506636,-0.819821264517873,-0.6839594279304195,-1.685791829282499,-0.4377166051506921,0.7976808748973148,-0.1570618900347168
2015-05-31,-0.49554895152779144,-0.9400450812578278,-1.1451436903024543,-1.2727467869956028,-1.4960013981670168,-1.28216973900297,-1.3015108248182266,-1.129730285537121,-0.9387167784066828,-1.0851846707213129,-0.896101553515054,-3.31532488267414,-1.1406220223451602,1.2748655707919416,-0.09259278682782492
2015-06-30,-0.1979140275854128,-0.7694089282626266,-1.2037621217327943,-1.052271304874872,-1.5116073433418127,-0.6388615605564992,0.07318517772413269,-1.12788613447798,-0.829426910075046,-1.0048668722678777,-0.8793683941787578,-3.0240705714598444,-1.1813911478560795,0.4628327836844635,-0.061557892999433435
2015-07-31,-0.08082133526719106,-0.45496815225415127,-0.9932375143663871,-0.9860181693373303,-1.6616388423856454,-0.7644097286938123,-0.17038677798033497,-0.7459921179971903,-0.8291027216267747,-0.9786522814212738,-0.7256212250233317,-3.09265418808958,-0.9629698586708847,0.6165594529595204,-0.05715841383994852
2015-08-31,-0.2032331347216805,-0.29004961147981134,-0.7487733177700359,-1.1273561159719145,-1.602430157218269,0.23451140679598573,0.6044182741198132,-0.7682269842456257,-0.8796310009560939,-1.1014019464894127,-0.6052818726068817,-2.6151933028076826,-0.7989088086040735,-0.7010045430745737,0.16251892949777494
2015-09-30,1.1060900767780593,0.4176631096563857,-0.3366163391987575,-0.19693998275944236,-0.7475919259390378,-0.9018713207038163,-0.4556763072103336,-0.8534376830891116,-0.3650640135417299,-0.31644282340043045,0.42454609447378105,-0.15985155026663153,-0.38868310373865816,0.4910142728150909,-0.007168489478612516
2015-10-31,0.14437166500091342,0.5482048750426238,-0.4666347655243112,-0.22102023947430527,-0.8071745155086636,-2.1073358578655284,-1.5326289080349864,-1.0015536983545041,-0.1978683818984054,-0.17252790510109922,0.5650227058634902,-0.3420990634626854,-0.5151357530762142,1.9703080858249895,-0.014493007302566864
2015-11-30,0.15581417987320514,0.8187763901662348,-0.48818150086691564,-0.4068758043185797,-0.930325507236355,-1.4981971612281257,-1.8717391331750703,-1.1758395880183719,-0.03053158938192723,-0.03819230544259866,0.5822453883342601,-0.5512560634047655,-0.5193938424367358,1.357922014202473,0.028778964550043327
2015-12-31,0.4149599759867372,0.42141027165563577,-0.30038507832096434,-1.1844174291695502,-0.9599670518227492,-1.2896996627591117,-1.510815343097354,-1.4829827102218522,0.2136341874767353,0.2232662360495122,0.7443498476488734,-0.4359728694733693,-0.31415240012991025,0.9071526698877788,-0.16126814759612226
2016-01-31,-0.7087972143882758,-0.08305579046015193,-0.5597306235876752,-0.36530117060163775,-0.6164698760870962,-0.9435198905732745,0.015564245497326035,-0.9592734132698864,0.023199033016196434,-0.15762166584055287,-0.021199110561870273,-0.32132652159913855,-0.5558602631972929,0.8076389829353117,-0.32158362412746233
2023-03-31,-1.334602781493657,-1.6725394767456714,-1.2038561215469152,-0.7530712808038731,-1.351968197247417,-0.6762316923793181,-1.0615309754450961,1.0686811524024145,-2.9351058180756553,-4.5837281824099945,-1.6021452874794875,-1.326655125116069,-0.7009274923403104,-0.42918063006997703,0.05264373348542188
2023-04-30,0.18237073168736112,-1.1292087298806215,-1.2667873268269079,-0.20676728809121386,-1.1538069406853033,-0.9462900979524231,-0.15756061109532488,1.156945729770642,-2.2946270236714454,-3.0415924845795366,-1.075857547896257,-1.4041451219264576,-0.7175068089071286,-0.3448550575697937,0.02531780798429
2023-05-31,-0.0028626008104277543,-0.6930433658004247,-1.17815267816797,-0.09488818731378203,-1.0805040067240579,-0.5657448883423148,0.2817916941687269,1.1610348610986256,-1.9721949655261837,-2.456224124498692,-0.7167990037231424,-1.2523898905763688,-0.7474163930543251,-0.35821269196905453,0.024692612590371633
2023-06-30,0.03483790594350182,0.13231491207406082,-1.1513755086896673,-1.2597329498997083,-0.9467911012460501,0.048018515223213855,0.39713227035698284,1.2188266936319008,-1.6313632372347078,-1.9302967123437629,-0.3809375622106452,-1.1091718553868266,-0.9786105748552408,-0.32443463821453905,-0.008163310639161094
2023-07-31,-0.0827985609058623,-0.026247101375446752,-1.0836631662043013,-1.1220673118209639,-0.8766838933171105,-0.7381895996946274,0.3636226855854066,1.4998055078693115,-1.6595741988225559,-1.922575913334885,-0.1947724083731443,-1.0296211231332135,-0.9480469817940265,-0.20945191790080578,0.27115277050057046
2023-08-31,1.9007945736233196,1.09637290638869,-0.8272941784001875,0.36130916464794544,0.002200815746272783,2.5624885046829844,1.794464409678649,0.9673893439290562,0.22747772684744344,0.4437223364320199,1.385012974699541,-0.71312764547208,-0.8167126939224549,-0.0886083963348475,0.24783616390458127
2023-09-30,1.562954199096317,1.9613535735959216,-0.26066734506586203,0.5230521533403464,-0.253820511407256,2.623878596134245,1.6732018654209393,0.46297378059205463,1.9585944783117264,2.3366920208493016,2.2483746087229037,-0.004882088931184433,-0.608652780936706,0.6580631080463472,-0.06551460711062669
2023-10-31,-0.6898900361529661,1.5282073006668713,-0.41410248447404574,0.9120967836788191,0.06425909671890521,0.5928521521949026,1.495079554188157,0.4956900883941681,1.014890150871751,1.3934154370170535,0.93236592070741,-0.29752376552748294,-0.5915012707361068,-0.06260186809463775,0.31084913173331524
2023-11-30,1.8792054292907507,1.5414673521145805,0.29152521348843546,1.03985932748455,0.4766002540892088,1.6008866412317662,0.4056058499368001,-0.9149505070779796,2.5084873351187973,3.048202202897775,1.9977941846837601,0.285876563067555,-0.4022981407771,0.8790612917308596,0.06286727806026883
2023-12-31,0.11567255004423779,0.725587712354276,0.5406595474459069,0.8372751109511838,0.4533072776235354,-0.20216036976759358,-1.3149428386512847,-1.4557052963936954,1.716493585665815,2.049952940346759,1.276460357615619,0.538885268494076,-0.29225253857366584,-0.310244520678723,0.2849902807860697
2024-01-31,1.7038645746140508,2.0463374500202014,1.7416028067819955,0.18792625021781637,0.3381073683050654,0.3177397344709677,-0.008254121955969947,-1.9050600072904509,2.069253243292202,2.200468228227014,1.903108922385753,1.8167351363389161,-0.07705492716617884,0.3830289284576173,-0.019048194970694588
2024-02-29,-0.35231582428645375,0.842641298650536,2.216709807195976,0.4638971922640451,0.6140059895446434,-0.21104943235769802,-1.172559454885003,-2.4844510883764723,1.2849891437588479,1.369650293591871,1.0489291364898103,1.8083984469365966,0.14292004723411483,-0.8795363222035426,-0.17684209102932902
2024-03-31,-1.6711409157561996,-0.05088858680771033,2.192953976160341,1.7074282210745437,1.2358837127688458,-1.0328856587662272,-1.571757194801205,13.787573018846997,0.08628126039997953,0.5339777210701181,-0.3134329145482819,1.3199942180170818,28.215496115106248,-3.8574152284703267,0.2686496402824518
2024-04-30,1.7459533213283003,-0.1145919354025508,3.0618838606095995,1.8279924018367903,1.3654145452317061,-0.9759151141568786,-1.9493530694505592,2.8490657075644195,0.767001481123704,0.9219882564022618,0.552977768290552,1.963702908683243,4.90554330556876,-4.083886198445345,-0.03571808260207923
2024-05-31,-0.5401512490573397,-0.23249654440225637,2.3169625860558476,1.7083105064713848,1.1365218750673145,-0.7802527820805324,-0.9078735198492184,2.123558001937509,0.42260502906130093,0.5602203085324917,-0.010514508448850003,1.7707409211295848,3.1400451941177887,-2.340282583625582,0.01801850550267843
2024-06-30,-0.17461153105220983,0.5458229943615274,1.9963552111841214,0.6374345467507871,1.3049240191436884,-0.687490642013165,0.8369211597132413,1.6318587916155416,0.30560302133835976,0.3928994600415066,-0.22185527683265968,1.5583001159559793,2.4501424083902448,-1.8068811383008423,0.01267444089672786
2024-07-31,-0.24058934995171982,-0.5578663475829567,1.8438054004443192,-1.2327734489893472,0.5443656386863893,-0.7656450263937077,0.511036418520745,1.3190248854383162,0.1859760398760539,0.24079903238018951,-0.259753048514626,2.0993503986863726,2.139894487055839,-1.8978229201536603,-0.10228659958641503
2024-08-31,-1.071133857155981,-0.8752560588290731,0.513222217300051,-0.6997827157678729,0.660801324640687,-0.6348461163750917,-0.04020202296433086,1.237611191213233,-0.22263172642938242,-0.10408275910772988,-0.8066229554146016,0.5441115545343534,0.927761469536945,-0.637257820093454,0.017699577099400638
2024-09-30,-0.13048758102651017,-0.8354595022572691,-0.01696495122184968,-0.664256595918746,0.04762596351659916,-0.641398426049073,-0.6182859791678542,1.0075320273286574,-0.2379761731506351,-0.1612256996229729,-0.8107069974371625,0.20724048689056299,0.30569657299865377,-0.2915651021597529,-0.002195390563435615
2024-10-31,-0.2866211440241726,-0.849873170821834,0.1080414917938132,-0.6850744033318581,-1.6981264368995692,0.4979339845410594,1.2604525852919763,0.8501875258277469,-0.3085395813090334,-0.2534116499644831,-0.7187168954785117,2.4741694895598836,0.41116125670748943,0.7136063974722224,0.014184634991956602
2024-11-30,-0.1625396541809571,-0.3271474887085216,-0.4412470176654454,-1.3734563150601151,-1.587190404574872,-0.21220252824594135,0.32121672637584203,0.6983222170826573,-0.3276395235042807,-0.3038677240658243,-0.5887950780528937,0.5123886071254552,-0.19697558268330717,0.18668668948461764,-0.04204158949492269
2024-12-31,-0.5603302566812626,-0.5700593163815051,-0.5808705007536148,-1.1050977230515437,-1.5053485701816738,0.11129238504267526,0.9961260420283743,0.6340560505279398,-0.48989041602203454,-0.4532969125923223,-0.6856810729702277,0.04487397881168563,-0.3604488531470689,0.31883904736935337,-0.0805607325974098
2025-01-31,-0.8259811446170955,-0.8727465230361766,-1.0144937547645867,-0.8634804725415861,-1.379076977154233,-0.42235555869495744,-1.289664740911798,0.6231210578948583,-0.7360265027357212,-0.6686531746373502,-0.8870858235754001,-1.2489189322516168,-0.8555891047887346,0.38288595374900175,-0.20073873887387403
2025-02-28,-1.6637340068648665,-1.7123733914282426,-1.1862057687533267,-0.4063992504262932,-0.7013361421156392,-0.49027535726062016,-0.525169210866021,0.7744200052762994,-1.2327683485956646,-1.1267946549826537,-1.5164218672074086,-1.387749875163143,-1.1150338614971345,0.48491504719237694,0.06449173860615982
2025-03-31,0.23961736341661705,-1.2096182694975408,-0.9456943122150732,0.22996404762681422,-0.5859158305201211,-0.038890025900933316,-0.34971833741457325,0.2534087562415366,-1.2610407400563992,-1.0331137029183188,-1.04317147585405,-0.9757523308275257,-0.7407611000132376,0.32681025436770994,0.02014656539071366
2025-04-30,-0.13575702133327014,-0.8566192813019545,-1.1846348502646813,0.32193063780426706,-0.559104599418023,-0.5483154940750882,-0.06992384036961516,0.15297767311631907,-1.297895824802369,-1.105945083293823,-0.8317123567327339,-1.3436580748949076,-0.9721946652852735,0.4947753656798454,0.06651387283412806
2025-05-31,0.20263117516301532,0.17822306044039837,-1.0910645922300464,-1.2751329675699195,-0.41478107695012145,-0.5222771446641842,0.08822990734812934,0.0038110745724016922,-1.204329558784576,-1.0476160445668001,-0.39421471872669345,-1.1808918131077675,-0.8485985321935713,0.43780720143575924,0.16348371490787394
2025-06-30,0.8774595151199267,0.5377366905570742,-0.9455245453900397,-0.5582431157621757,0.09273213729052347,1.429899502355139,0.7472026749718763,-0.23846320063144538,-0.7574709836132325,-0.6546057712148539,0.42721035074869984,-0.9596260516406522,-0.6922071528903284,0.22599109193498076,0.1376213778760477
2025-07-31,0.6432545561228256,0.9811923385322585,-0.8070061190198868,-0.9221877501034184,0.09190997171432413,2.816633887226919,2.341719998845736,-0.43013817621088185,-0.23946168481190536,-0.17064066469844544,0.9256530646040608,-0.806883669465312,-0.5845412655070467,0.5022511623679463,-0.1327153991071932
2025-08-31,-1.279083092030005,0.12541044613927646,-0.8504188245889164,0.6279683531925319,-0.4686489720738618,-0.5017790648065286,0.024943040671712675,-0.3476785677943411,-1.0336768170423225,-0.9009428871920897,-0.1978650400867538,-0.8497538966242685,-0.6094684670490035,0.3062459479871571,-0.05361417908430017
2025-09-30,-0.6270660865071432,-0.7168220059343371,-0.925735923779597,0.2706324009381904,-0.26003372235437955,-0.48304360993276724,-1.0062168610184525,-0.3534920363750577,-1.3274714924180817,-1.2505257118774296,-0.5896768779552702,-0.9502860338986544,-0.6755387500891419,0.3482519546557767,0.03328939264826234
2025-10-31,0.08318104492935803,-1.086283697287494,-0.8553831306254535,-0.49975776860207766,-0.2546023817396957,-0.40312102980457987,-2.3863714469947954,-0.4820521745818911,-1.1446075349022926,-1.0028500689867446,-0.5229770795350702,-0.8639021005961859,-0.637757149706311,0.39067198552607846,0.04184256124518214
2025-11-30,0.11735614023176498,-0.2623172546970586,-0.804412125405212,-0.8750863572694969,-0.249212824768622,0.8530410554030177,1.4077713923335264,-0.6389711236366155,-0.8274797447333214,-0.6429935179756168,-0.40712471175488363,-0.8037197410874168,-0.6108158036214263,0.4103881487488376,-0.08957889686926458
