LICHF IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2006-12-31,-0.7322535401153933,-0.3445148963247574,-0.8755008052550242,0.4062712978591133,-0.02832460915472319,-1.2828236847492098,-0.8881650883787015,1.5080476414558683,-1.1011930519038384,-1.9745755857727063,-0.35746074043239545,-0.7601374990789574,-0.992198269565534,0.029235035833416478,0.03597949061245561
2007-01-31,0.5273668341333567,-0.6438772490777556,-0.740132483507942,-0.45742614782810403,-0.2573657299387932,-1.207507182296217,-1.2993427810273348,1.1248784366823872,-0.7858716787310073,-1.4309567169824977,-0.16318090441297675,-0.676276033132239,-0.7610487628137397,-0.0871883997497295,-0.14406889792730848
2007-02-28,-1.521900195348126,-1.0247720202818746,-1.1298754768364752,0.2523770639155918,0.05201004872229542,-1.1147642265375532,-1.0791392855742996,1.5273333403452005,-1.2192816328347862,-2.1307785857130077,-1.1063044667311255,-0.9926969385163924,-1.5135115652435362,0.26028001538981455,-0.046734167799059964
2007-03-31,-0.2861060716405194,-0.8406912254269576,-1.0182050230219828,0.2401990420822913,-0.021743598228040888,-0.45790077684201413,0.6418642342422516,2.5093453754656823,-1.6402536208386218,-2.0070621668097375,-1.3233301341343076,-0.9231267257134147,-1.948560077450565,-0.27634988109702513,0.09435417254497616
2007-04-30,1.3941682706747553,-0.322723559045606,-1.0103609829889495,1.0291400764221055,-0.03310613488003463,-0.7050571152741566,0.5604492899538774,1.4771751963621382,-1.0830572468500645,-1.164182177735051,0.16261297340899086,-0.9424083005868177,-1.7040350629048626,0.15736835583930284,0.10509662859995508
2007-05-31,1.4855675832373283,1.799477979127658,-0.1852966187850677,0.13688288718597805,0.4445696548229048,1.946692942627193,2.2576053056289695,0.8501533076248814,-0.486815016311054,-0.2913319690337086,1.762777966511874,-0.11444233435523422,-0.07776434464391763,-1.0380749550445263,0.20395831059286104
2007-06-30,2.473214941145836,3.568205474917263,1.340240321142185,-0.4912939829674341,1.2714473223475726,1.4416213735515342,0.6991300251682369,0.03866953206492552,0.9749225910372702,1.49162640569476,4.005180838481268,0.9294870586671151,1.9316611104031982,2.2154462911351924,-0.0965215669906219
2007-07-31,-1.0237157334550129,1.5618763074370843,1.3142692350393106,1.9198964285665008,1.6514596198954068,0.9801517909284566,1.0252162794818656,0.24539339964601248,0.4079017123186065,0.7266450622664792,1.579545141006668,0.8359175273360926,1.8783586950583926,1.2264358574765857,-0.009646377051805337
2007-08-31,-0.048545063001405674,0.7167136954282969,0.7769470015805926,1.7578595329488844,0.7986090036735446,-0.9983793251930383,-1.269399320340291,0.15304061107298972,0.4985480466927494,0.73950150695537,0.9009733219572446,0.5964777445247388,1.0390428301631989,-0.922578038854494,0.2562980999455945
2007-09-30,2.713596134672092,0.9774352686468777,2.219822809812245,2.246216616159977,1.3453886424612274,1.847894895081642,0.5378713465424015,-0.9114111261628141,2.980693443362385,2.836525916813112,2.6336880417657684,1.4278781126489504,2.139718664798337,4.195226597568222,0.3930946809390409
2007-10-31,3.518373805624536,3.8584751371634036,4.331431706033881,2.41905702712845,2.743712357084646,2.566376354193115,2.589450247886947,-2.0960216463807466,5.5319603177787045,3.6450952305115276,4.962460608631962,2.2033171989518343,2.7573630899757253,10.562805826620492,-0.03027072930050019
2007-11-30,-0.4156350672303549,2.8079632827674086,3.6307019769329165,2.361954036410675,2.6861832178051634,1.0909262923545089,2.8616498429917847,-1.9148962411868153,2.9299319866005735,2.198122950568928,1.9943763455221963,2.421274445544784,2.71706924279294,2.4702471100605967,0.10373553706335716
2007-12-31,0.6068204383694147,1.7005422347153472,3.8993958298353926,2.04921450511263,2.1477019326153095,0.6700462878802408,0.9510741403870476,-2.0292662824664407,2.536189579069884,1.8600643173776514,1.7209539471035848,2.9610127259857375,2.8398149990638406,2.1860612405794946,-0.3118433747400896
2008-01-31,-2.5127845135938403,-1.2274740404026232,1.3814210215537657,1.7385984572835804,3.2927628640134907,0.7169855875730234,-0.42770157839851447,-1.2417163105108076,1.0000784710066577,0.8264048347483568,-0.630337774552323,1.024687822495348,1.59115942879142,0.7858842090122601,0.10352019424363999
2008-02-29,0.5841387370229276,-0.6424805122156833,2.2696755454287767,2.0414874260139895,2.652995911679171,-0.4678339236873876,-1.128979754402475,-1.5207395604020242,1.2242842309647286,0.9419159746239549,-0.4372169284433863,1.546158943556795,2.237999105812223,-0.7201124261173459,-0.09693712625651181
2008-03-31,-0.7531767152354805,-1.3805885716539206,1.7630541004232534,1.3160662581630034,2.1707011923435138,-0.8483560587048947,-1.699692166834217,-0.24156786212844497,0.3992540109487112,0.6253360199034534,-0.9968411823600327,1.3336681107933779,2.7626683008354505,-1.5036268526425793,0.2429844269079104
2008-04-30,1.4707115443634398,0.7276936282593528,2.1871867117585597,0.6055015759452714,1.149050231408964,-0.11678496878596714,-0.6564586217619681,-1.0463720092988207,0.9863220162606756,0.994658985600753,0.25105615172688384,2.051673112178776,2.380576108427921,-0.10374353982904856,-0.05532748037003168
2008-05-31,-0.4811894453765635,0.1247200946649763,1.3082040346840125,0.7962620966948357,1.0820473435737343,-0.5608007879109951,-0.11100153787893748,-0.8478180777572064,0.7307833322888896,0.7475228929173275,-0.04568299857766985,1.277316367857339,1.5368666335288492,-1.1003457809113695,-0.24720704389411746
2008-06-30,-1.7745356677629276,-0.45022107277191853,-0.03347341538945195,1.7847316074176742,1.2603398024621295,-0.57354724432801,0.6181486638681225,0.017612523173693096,0.057108439715367776,0.19696826224217212,-0.9918661847737238,0.06851278307008453,0.23437933369399724,-0.6626606187737862,0.19655567499564952
2008-07-31,1.0844284904667394,-0.6477608623597849,0.6781532976815218,1.2481031537003204,0.7852202388693411,0.25950614919122267,0.23592858793027585,-0.6123375440513694,0.45329903622753825,0.47749936625872097,-0.15033142848089998,0.7457263343981111,0.9057104359746081,0.05337803910821501,0.013515794751207424
2008-08-31,-0.11957215563466844,-0.4628620713271353,0.6865866240279892,1.1607409184892368,0.6486641981702705,-1.2675531180749595,-0.7302236514037438,-0.588992461954191,0.3975864591731166,0.3893526848834496,-0.18265365717887977,0.770532046482765,0.8907019431893005,-1.6300320366562804,-0.13835941760107318
2008-09-30,-1.0277709098285135,-0.04728471941703504,-0.3934106084981891,0.2223914863565939,0.7021701867906704,-1.1753166660583132,-0.7448905512369882,-0.08171581795072375,-0.049013645213199675,0.03040868331241365,-0.9556573728923603,-0.23972698386440996,-0.2323121206585926,-0.669055716086094,-0.38012321141611205
2008-10-31,-2.4191503257529945,-2.3053865316417586,-1.5838265311219952,0.6611771255798092,0.8686098663231177,-0.8939995141298891,-1.293033959644585,1.3890399655587595,-0.8732435550557769,-0.7873075552211454,-2.1570486184412574,-1.260575983411964,-2.177619484264459,0.060587776495944684,-0.17603849267943456
2008-11-30,-0.9654194372324973,-2.672448036263226,-1.6241647283353788,-0.5428586538387455,0.8111987153380088,-0.8312294439283008,0.0551909109639787,1.7203622428969871,-1.0785390186725532,-1.1236795798534929,-2.110179339017499,-1.3139305106592551,-2.4836655905114626,0.0932741151273718,0.34252086148951383
2008-12-31,1.8418420758560239,-0.7384248385592552,-1.327028119601513,3.568777090372771,1.8599271728253597,1.5384119374958793,1.7769722358386537,0.22717451278868328,-0.4995230793152462,-0.45605342359237844,-0.5871156378446546,-0.9594591465004039,-1.3848249690245416,-1.4662119469717034,-0.028381621204551146
2009-01-31,-0.21742452663242193,0.3839125090104898,-0.9635844282636317,1.2970584442368955,1.279010407603277,-0.2428091910403177,0.34314675366391456,0.29423151155847327,-0.5828834935819192,-0.598536072891043,-0.40848941241584547,-0.7720159446189646,-0.8920448689921938,-0.3737582646663722,-0.09841698709984535
2009-02-28,-0.5550866285088952,0.5932131176162119,-1.1972415685428839,0.7688637580349293,1.1424093741024337,-0.5396178201763095,0.15008051088391594,0.5761797371984245,-0.7878823259228567,-0.91099552237499,-0.42970209118711966,-0.9801130420702233,-1.2947196080355152,-0.24054615935581697,0.09997791951623448
2009-03-31,0.4333412914555914,-0.2125112403093293,-0.9536776500165594,-1.3474613578585555,1.2147001447871,-0.7077053924395814,-1.7344314919544677,1.3360034313323195,-1.0134006112522858,-0.826213581756953,0.23832081206539968,-0.835574373353562,-1.0272055427854194,-0.23971847095717796,0.48810966593145366
2009-04-30,2.3587433788727807,1.3909873889118085,-0.5999763908284319,1.6350234779288502,1.4366928910720738,0.43744191912798197,0.31154570282141925,-0.22765144798230164,-0.028496417773002904,0.42637671569007257,2.3820434209581136,-0.6129682728735428,-0.36822940697675544,-0.3328972724386551,0.3666090257702265
2009-05-31,1.5006730848412002,2.683218871601642,0.2606212458139698,0.006417403115782407,0.8725225273555011,0.4626008502014634,0.6543044359454957,-1.0059716094776996,1.1036395158330585,1.2544051491628074,3.007476827809277,0.0648513098633044,0.3042815304384888,0.3173382227135071,0.15882491121430137
2009-06-30,0.48442043308881466,2.421431537290435,1.5381907220776607,-0.5756834710630528,0.5631865892013357,1.3123466220588904,1.3530274651473235,-1.1581478932993459,1.4322427903955304,1.2218749106762155,2.215873998597609,1.2555415448988196,1.062839731766923,2.7236353911846645,-0.004132739563875711
2009-07-31,-0.21806256616670264,0.942820432897228,0.7151411686853867,-0.38283837030715967,0.402554543861272,0.6219810082326647,0.2057403118859963,-0.995097350105285,1.0844539413656205,0.8787522437924681,1.0868770402665138,0.5647812366285498,0.5220544550597233,0.6867923193088565,0.04911878406549107
2009-08-31,-0.001876215738828722,0.14437875926215174,0.7785274545067048,-2.2812816725932,-0.44024741388119515,-0.33902770071751087,-0.4367460572491772,-0.9245004844971425,0.9970971647154386,0.7219593014221469,0.5323761904957109,0.858454790994367,0.524739048371601,-0.42126743428841046,0.17721901060287162
2009-09-30,0.5530643643226314,0.17743474398829684,1.890566671150335,-1.8798218687903265,-0.7877139750335564,0.31769025962795316,-0.5269352210257996,-1.0265375710741047,1.2886328554870303,0.9522499265024694,0.539499421765318,2.1270990742473614,0.9801704020507763,1.024753834188195,-0.03666747734594379
2009-10-31,-0.38129734862178843,0.09326816072096746,3.342406450738691,-1.4732367123544048,-2.4854800001340838,0.022752464053387326,-0.38968969394996866,-0.9140527939094368,0.8874646868049236,0.6447988827457664,-0.002982948101603539,4.872465384653799,1.9984903150488416,0.7949574254349661,0.1447116903545236
2009-11-30,0.5373366467625795,0.37512484379527716,4.450696236762018,-1.2363750920418934,-4.202414382074107,0.5256857702363269,0.4790992231197373,-1.0629443524364959,1.2330176160004385,0.7755420050354401,0.30720048262085975,9.334108702662093,2.5270830922499132,3.5386165228887867,-0.06911742775540669
2009-12-31,-0.503695823222261,-0.1975109072920652,1.5471920930166505,-1.140574168262209,-2.8710565793315337,-1.1561839552799609,-0.9678154613049753,-0.9772751934040533,0.8572161980091619,0.5281525690681155,-0.09967139427618815,1.9791069789601916,1.1222001847348508,-2.366706071988962,-0.04158524037697857
2010-01-31,-0.33952406088940695,-0.1679751337607094,1.401533732182438,-1.0388322358112159,-2.296404343818521,-1.4342016290971018,-1.0989697909683493,-0.9133060536161192,0.6556661112699144,0.36472535723064736,-0.33364499163316214,1.622907779555843,1.109462383674926,-2.77691425331892,-0.023318735340317368
2010-02-28,-0.3251014388350367,-0.6365903505720434,1.5128100330101482,-2.264062514202288,-1.942596904389046,-1.6871523968283173,-1.83808434548848,-0.8401066581912688,0.4726705079550369,0.2054606415169071,-0.5001052602148507,1.6417331768301158,1.2711339360708365,-3.280652032591947,0.1470715944559873
2010-03-31,0.5474288265697238,-0.07181680047394579,1.537726212663321,-0.928059923250932,-1.8887692010951616,-0.5368172231224894,0.3293203720654017,-1.5486050723757385,-0.006635000862120792,0.32731785484595927,-0.0540733385371369,1.8155011093922457,-0.26077015612274396,-0.9468714796999408,0.09238006940884255
2010-04-30,0.22628603394752875,0.23987748508773793,0.43149168205366434,-1.076878693269783,-1.6987053568981998,-0.48763047619538574,0.6347875195873843,-1.2728653287604161,0.16380196371591077,0.33072747047737583,0.10442070799034804,0.6190639676443884,-0.42815779383340313,-0.443538176791858,-0.0173054862161969
2010-05-31,-0.2956499207698989,0.25988069510814554,-0.21702964912943104,-1.0491956754662086,-1.7566703855463597,-0.5446958192824564,1.0422496433079305,-1.0712503219659408,0.07649892919101328,0.2052044148067995,-0.03146224243107733,0.008336452040821429,-0.49123858844313534,-0.2202407809278024,0.060104811065941406
2010-06-30,0.09081784756315583,0.013515206674109452,-0.33752849659331685,-1.306930306536322,-1.7394690791673832,-0.8583783751531305,-0.5158594581898835,-0.9082890120538796,0.17617383408958964,0.19061243569329372,0.04750906206270316,-0.08657831633986142,-0.47632467919360727,-0.28715531783265263,0.13016802006057143
2010-07-31,0.4039777072759388,0.09303969764266995,-0.17106568880827347,-0.9897929545271769,-1.607017416829079,-0.1615835065334478,-0.10588676415288893,-0.7637532894653203,0.4349888068803629,0.23641789197890278,0.2717332593252908,0.16893292841601307,-0.44349141481675175,-0.0414613318008104,0.05662050862543546
2010-08-31,0.02309676667307285,0.2623751780001214,-0.1643900024479059,-1.2960081470319749,-1.6559725595297194,0.3050141192653206,0.2460455133558431,-0.6458182674013405,0.4808492837659744,0.1919544992099951,0.16107319737393389,0.37021533250864536,-0.41446457948859056,0.2091522577347062,0.17782813482884982
2010-09-30,0.6726771618204811,0.5511677938844047,-0.16665990041909745,-0.9574102779861842,-1.384122634521989,0.7398914145424874,0.7143859688579383,-0.5515990022078142,0.8696944599813946,0.29922918600766857,0.5339403046725615,0.20142242008593939,-0.3955784742407872,0.44048254835835493,-0.06923403693880745
2010-10-31,-0.755634007103434,-0.02341587143961934,-0.23658033485148422,-0.16910361223717083,-0.9400356128685935,-0.12549203158622912,-0.11485809927267886,-0.4364278809469994,0.46491458488307635,0.08690774495735624,-0.0688402216272518,-0.15833280471393055,-0.3873463173017454,0.0016768373952564725,-0.29128159557199423
2010-11-30,-2.3691711482704116,-1.1288335562043523,-0.798895447776593,1.1626824222670147,0.2034848722355716,3.2109048277344994,1.853567728006504,-0.292647587657635,-0.5478318366210595,-0.4789623652090643,-1.3011204439354493,-0.8468621411387018,-0.5026367461616633,0.35570867544018,-0.025067008880733738
2010-12-31,-0.6039834156250768,-2.0632947299623017,-0.8011660328715697,0.03695358322384769,0.20471897009347356,0.565719128672147,0.5956793533342662,-0.12768438357455894,-0.8150749253002423,-0.7562380240444843,-1.507135838394355,-0.8436087086288445,-0.5911825534531524,0.15105537226779894,-0.08292556946704945
2011-01-31,-0.9084246851487364,-1.9982185464560311,-0.8842045661067376,0.13995603545195323,0.10318930375960608,0.3668342061971389,0.9673227511733743,0.02759304664302085,-1.2401226619180952,-1.088227977843482,-1.6264399774325968,-0.8802530477148777,-0.6510285700800563,0.06510315925552766,0.044584714774712625
2011-02-28,-0.08363912751984763,-0.7731807717283534,-0.8396564755913458,-0.9101515387572598,0.1392703443188159,0.41148341038428293,-1.1708941425291977,0.15358526163279798,-1.2571683186735119,-1.151532935787641,-1.2745321103949143,-0.8472318811868615,-0.6680522593063557,0.10529635934875561,0.1842694943675786
2011-03-31,0.772934942476811,-0.10705086272991877,-0.841297899171054,0.25790360802072276,0.22884285092466933,-0.2551996482228484,-0.593344273217258,2.231693312023907,-1.630048377607859,-0.6939461187433668,-0.3741145187946422,-0.8434708589361062,-0.5017788148800771,0.0005985066222255547,-0.03076474803163166
2011-04-30,-0.6228331904600167,0.02682608975169526,-1.0133175159719212,-0.15166227526955034,0.2949420930229232,-0.762459931837631,-1.0952059006949846,3.834499256804133,-2.2512314237344215,-1.0925677959750224,-0.3355875752043496,-0.9444349673479471,-0.6959699658426044,-0.04646400045300089,0.051338903381652035
2011-05-31,0.04275101071071102,0.0850648884260068,-0.9500121852279069,-0.04574577021855142,-0.7610394922192582,-0.6680683636838581,-1.072393387221917,3.092631694223193,-1.8234538256198183,-0.7903817338184633,-0.15406682421540857,-0.8195961002727588,-0.6345716312159991,-0.06321422352973557,0.05212700221585035
2011-06-30,0.17513748185391065,-0.25837699249846235,-0.9372370397769976,-1.2706723742288935,-0.7586377474543579,-1.0807375051225305,-1.2343849759420336,2.4156601432403306,-1.3160982623917203,-0.46262346809816896,0.030305276967647853,-0.82326003369055,-0.6282711391163379,-0.11021985675090504,-0.13497187028897425
2011-07-31,-1.5075478215269886,-0.6449873482826478,-1.1299223450812772,0.12218532829381827,-0.3758134137990066,-0.7149082691810948,-0.0797871165947819,2.5000583112898505,-2.1756074752856356,-1.6322224430383045,-0.8469439730767794,-1.0652971317162772,-0.834182741991185,0.12633714249029654,-0.0037726995938877597
2011-08-31,-0.23424586624891608,-0.8658481646164766,-1.114589436991282,-0.06561255630900488,-0.2960492904329626,-0.821110202149065,-0.46148000804574,2.1507393005042053,-1.9275239811602294,-1.671771196861662,-0.9389901274758713,-1.0768761995742775,-0.8348844644032866,0.19534883099774003,-0.0004725898008562055
2011-09-30,-0.1856177025326365,-1.0654052101543239,-1.1694105038303146,-0.5292232224658314,-1.212498405771317,-0.9687150664453821,-0.3033647258913517,1.8481429655473873,-1.6516439479422362,-1.6541957458786052,-0.7975063561460727,-1.2611728938988147,-0.920170962215755,0.3060691660938448,0.10085973819162489
2011-10-31,0.8118561458910899,0.20185065806982744,-0.9650445253782628,-0.9103806739628474,-0.802031906549621,-0.7399650910113209,-0.5393795809062928,1.4121843671854624,-0.9003402277872081,-0.5195897887343727,-0.0655655496673576,-0.9952734527347447,-0.7010659352583354,0.24159536397235729,-0.04635722872260104
2011-11-30,-0.5983420990350115,0.007870771872357674,-0.6872774843225837,-0.48833946479630624,-0.7327332711538195,-1.0428353655323834,-0.7380645427961772,1.358045175307347,-1.0630630297229733,-1.218938980197724,-0.35132326353325816,-0.6784258907440202,-0.4039754631082708,0.10690713108422686,-0.009218727456950408
2011-12-31,-0.18906102986005394,0.012773740402319936,-0.6510222266952015,-0.42197173773442553,-0.8592352025458434,-0.9529964982413391,-0.42539534240619287,1.238170030165757,-1.0044934893672819,-1.468485586569257,-0.23885003314033643,-0.6383803289451628,-0.3148839635355889,0.250985795923652,0.1257077799536339
2012-01-31,1.0692243548300946,0.14124307609153003,-0.2939567820243353,-0.0660133159174719,-1.0376972179530206,-0.5634241911386875,-0.2700039218626157,0.8894456136984856,-0.0029570536457615196,0.5494875644191357,0.5838745889997355,-0.13669239454334026,0.09213894721739065,0.03217120464539887,0.0367659712026303
2012-02-29,0.153737307557877,0.567571366107782,-0.2324604295481023,-0.546732620455539,-1.0227816986835363,-0.4837839878655252,0.3505716814095431,0.7629507643753685,0.3437155392672441,1.227741400180651,0.5577798155162419,-0.06233731596613167,0.224825667038843,-0.02582289958052542,0.011265035594984362
2012-03-31,-0.1088795229103013,0.6207810878935818,-0.4672542329022545,-0.8285348661427538,-0.9853875310291672,0.5859360772474431,1.4662893786019955,0.5672037703987457,-1.4223897623174628,1.1892767604930277,0.2957289225655439,-0.3986955392924669,0.08020200240010118,0.3522695105919506,-0.012610025710316953
2012-04-30,-0.28910657645632215,-0.1313103719742881,-0.41457966329608464,-1.621640538912991,-1.0943837049023715,-1.2091846690284456,-0.7242294153540514,0.4757160558623835,-1.3101296796155175,0.6744388430662445,0.043814272715005854,-0.22588857751193442,0.3447595310944622,-0.7059857334676032,-0.0926028308709541
2012-05-31,-1.0337362927169194,-0.7837940761775379,-0.833616446615527,-0.8052106861936023,-0.7214065447344262,-1.224051724657323,-1.0449731059244198,0.544774401024605,-1.6245279509938968,-0.1357474191615582,-0.7289887969402997,-0.7143400404888749,-0.5028776647847564,-0.10370185987210649,0.13015086965024736
2012-06-30,1.1574106620054239,-0.07933664505842321,-0.504091967664534,0.5436587818578341,-0.3431237557305227,-0.9298660259631453,-1.7287407336078189,0.1394795037321096,-0.6858185041388435,2.288585024266884,0.09324608370438912,-0.4544686961562325,-0.029026800481721293,-0.5308893105698442,-0.029886633750199433
2012-07-31,-0.39888544525437697,-0.14840628663256653,-0.0526848361915167,0.5397517423285964,-0.6361119275665817,-0.7691954484785439,0.008398560972995552,0.075084004704919,-0.722223463193315,1.1450904532566146,-0.18119148129601276,0.00039930361427335527,0.6932590574834896,-1.1413214448423465,-0.08747982202096785
2012-08-31,-0.8998343775421022,-0.08449522000089585,-0.3165793170546561,0.452571885212863,-0.4555285295066251,-0.8162516758344116,-0.0076399969141952755,0.1669183510970638,-1.0761102541836205,-0.5772323835374814,-0.7219804698129363,-0.2686229960286735,0.1800081108266191,-0.7248349977298356,0.16014209623737238
2012-09-30,1.5271439169956307,0.13772146578110284,0.5514239718279996,0.7858444220317563,0.23074095997904873,0.3123777790299502,0.9618164476112628,-0.47664262121752504,0.17854714544566525,2.3694354432861067,0.6200986803124715,0.23987621320562247,1.0931108205204443,-0.06672718235569264,-0.14793041597311538
2012-10-31,-1.4192315210599888,-0.4999974886658808,-0.6392794284000751,1.503336829610002,0.6841907260535876,1.9054120989289902,1.7768767444081566,-0.16592763783118408,-1.7320492453519278,-0.3361820398689598,-0.5628766991531793,-0.6024296370505389,-0.44338704076636154,0.425695945208835,0.08910066927430328
2012-11-30,0.8700504496922451,0.6740348465847811,0.30318537717079946,1.3654321273304573,0.595614566615667,0.08089477444859991,0.9115627161558977,-0.7874968286262066,-0.058666846217065055,0.9851072387167196,0.19280267688159514,0.012675399482790815,0.37105475769947144,-0.1306879315122704,0.09215744082331542
2012-12-31,0.8987797101224231,0.17142305614138048,1.0805770848003522,1.0969782902950833,0.520790846327634,0.4528185322313008,0.2231600600367515,-1.6233927680879754,2.0793074021313567,2.0391275378569906,1.0107648820877915,0.5483290576235776,0.8729925877101393,0.05412488003700976,-0.0343928460093382
2013-01-31,-0.5636622810341883,0.944022627659672,-0.14550072393680186,-0.6709319124227417,0.6390190263054325,2.0629084533081072,0.12283558712508029,-1.9467714290715226,1.2145897739611984,1.1351653715388144,0.38217459481479027,-0.2622337028970956,-0.12012081713267651,1.1795817672239342,-0.19167242260198888
2013-02-28,-2.370013843693836,-1.890615014282067,-1.5214664243093898,1.3391233774338478,1.4838782744273,0.974519389229993,0.9281800315490958,-0.5499169018624832,-2.1002820275468466,-2.3308378327929202,-2.1609928925889528,-1.1062597674720671,-1.4172110017950885,0.16313971115504353,-0.0328041660124862
2013-03-31,-0.4233174161426661,-3.0228314044093265,-1.6058886762547784,-0.16546026158186,0.685468018762078,1.4781127395441573,0.7673421296706088,1.2694252775979444,-3.167075055812584,-2.7156883390354523,-2.1853652843877405,-1.2620835020952605,-1.65104666815801,-0.18092970746147885,0.08007691032424515
2013-04-30,0.8802505582088764,-1.4889862851782962,-0.9850562746970583,1.1436919579166096,0.5832793016535365,0.5459045999028863,-0.5559390039489185,-0.23838642282417347,-1.4548486491555277,-1.1646004027071195,-0.9595175541037236,-0.8582052109592212,-0.9347850054494127,0.48231763959542157,0.049053973876228014
2013-05-31,0.48326715138340665,0.7282601494546397,-0.12269302354285254,-1.0462449385920476,0.5140546817096622,0.9757407092226397,0.2711855133261617,-1.0420573464214649,-0.7153013404083098,-0.44910319155589806,-0.17849600657746661,-0.2300952225260698,-0.052724431194570875,0.5885221056256761,-0.004504071062908905
2013-06-30,-0.09534160841757462,1.070490825989127,-0.8564986035501801,-1.3852605712547534,0.017965179486253455,0.15250762353198694,-0.16165916429927354,-0.8702165582998587,-0.5654178577979243,-0.5642982076004854,0.14889229244218963,-0.803716856405067,-0.7898226534635431,0.5174753661391468,-0.43010374767031706
2013-07-31,-4.706146797873521,-3.5906478095715753,-2.5395363908981197,4.46131652874313,4.118234140110178,3.1855182117328207,1.7525578920468727,5.727258673885362,-2.5961786285675155,-6.113090908832751,-4.12955888793517,-1.3295048122599717,-3.6409693245696824,-5.107002851699573,0.001206272763881596
2013-08-31,0.09265282490714584,-3.1396559683530603,-1.917206206630443,2.8744957019552486,2.8883414020719016,2.696916897041442,1.6267452979877264,2.7599781247214694,-1.649409079299829,-3.310120149738115,-2.637321216603539,-1.1578632134387326,-2.4273100692267873,-2.9907451734523236,0.12479077281378803
2013-09-30,1.0812424311952866,-1.764299152606476,-1.8903147381939311,3.117552815461395,2.794140093359247,0.9794117279835044,1.2485803520392809,1.1205697395215497,-0.8006803801756506,-1.8483318211562194,-1.0254736632027714,-1.137656718849529,-2.0433701355757465,-0.7431612068795896,0.1779224295235602
2013-10-31,1.4307028763150003,1.9321163337564935,-0.6358910031598286,-0.36564719075728513,2.6808144603448145,0.06865866429118156,-0.7553349143316819,-0.1765346595470953,0.05226789760563364,-0.6962617295003719,0.8282543755643293,-0.6643691549065869,-0.4661770295907514,0.6232386625015431,-0.0763199641047968
