ABREL IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2015-10-31,0.2885563419300474,-1.706157432200871,-0.849750113574408,1.0716520378808139,0.009870497950043487,-0.7052636743172326,-0.4989303737778698,1.0830952367310807,-1.108211928142129,-0.641088040072598,-1.2786755257989917,-0.8553589443761912,-0.09099536597681578,-0.09012412970690652,0.05237346793993103
2015-11-30,0.18666701971582614,-0.15919495370444658,-0.7570232817039411,-0.8844522382976221,0.13348552888928986,-0.9942608429206287,-0.4457646730408556,1.0864192513802764,-0.9976079642219206,-0.5945099277708906,-0.7508088650872772,-0.7727043207140719,0.010250558122307383,-0.1599184210976695,0.02153374249955605
2015-12-31,-0.08133164135229495,0.22630518293130894,-0.7117772063597999,-1.7510341919895118,0.06113269423110204,-0.8281539365151229,-0.4459343166193303,1.1466650378214196,-1.0315641402256444,-0.704586422515886,-0.3995651189263696,-0.7293096173140693,0.04660666967180716,-0.18403355227087673,-0.1296565642778727
2016-01-31,-1.2766909792313148,-0.6611967052556206,-1.1483035487068245,-0.22086189106496082,0.22403594713611613,-0.9366697083423782,-0.20134424538908105,1.4711940096208287,-1.8732942906634993,-1.0460375591685762,-0.8117497657070888,-1.1195473278877628,-0.8666291066348475,-0.022469533183337165,-0.22342763291309592
2016-02-29,-1.9689491197731819,-1.8923819036669551,-1.3916236453885527,0.2758847528588068,-0.06393119715811528,-0.6358741326831944,0.3723914824647934,2.3797042241910944,-3.0669200874782447,-3.0150690228413017,-1.7141971824291542,-1.3762786043918105,-2.040779277551874,0.0029995523985412165,0.23394718221358343
2016-03-31,1.653428595942173,-0.7747867509260931,-1.2817422990014,2.47708191957924,1.185186582733653,-0.5601741052528297,0.1503674615816373,1.530090880717965,-1.7829043029716256,-1.0105994501335065,-0.3914577043867721,-1.1951518060607411,-1.4304510888463937,-0.040015201941907996,0.18673682899054792
2016-04-30,1.2189944079110644,0.621390575235491,-1.1455986052770013,2.280809246572306,1.534975638819707,-0.3187358789096905,0.30008377630039473,1.4298369872424728,-0.6321094004315948,0.7870810632670459,0.6371265945910946,-1.071561230444114,-1.1554305999409895,-0.10422017788609506,-0.025360123839035093
2016-05-31,-0.36552126342200064,1.4396526776439897,-1.021201494768847,0.24668832405015853,1.401386816057523,-1.3985601242132806,-0.548059239127174,1.2851023921532923,-0.8271432271072137,0.3286296041081873,0.367842409333656,-0.9846136075687176,-0.886801530157603,-0.04273655566813162,0.05689466598137111
2016-06-30,0.3673679834456849,0.6954042136014235,-0.9338327667184071,-0.18741890078481116,1.373518762788705,-0.16730219213664801,-0.06407867404141884,1.1407508306120653,-0.31459260397935684,0.7314188065070505,0.7200521590726144,-0.9196495842612805,-0.7974026880242006,-0.06058175087532757,0.05771059177110938
2016-07-31,0.4497566989125814,0.21085839048581229,-0.7665303999216304,-1.132675246717854,0.9477290870449357,-2.2458529960501554,-0.7894094973832758,0.9998851620947667,0.27960350887201985,1.1324579982917078,1.016023494916365,-0.7975910208912991,-0.5164747215009516,-0.08350732126701245,0.037134932652159246
2016-08-31,0.26231984113596046,0.6875482780732176,-0.11752932740731091,-1.6553275604898914,-0.7353309047512201,1.1150820182213586,0.6933247384692808,0.862462002159053,0.6992307916068564,1.2149332610972448,0.7684411811676131,-0.13800347490097653,0.8688801161798464,0.3040956209839055,0.26370828045774014
2016-09-30,2.155387422457504,1.8193642227181561,1.0377967877784136,0.3384999957997948,-0.44110377391266015,3.557931439310579,1.5221107563999134,0.7269969238075565,2.816327473953952,2.769424069261704,2.438897326870561,0.7162169837277768,2.857223174646536,3.625601875859621,0.0006798261849218889
2016-10-31,-0.17444483597049795,1.3368522223688382,0.8796160213482814,0.5767127487738629,-0.50565434826739,-0.14537947502166268,0.6297311881458237,0.5915192616700338,1.8455373791311802,1.711866484043084,1.4596807746527305,0.5606675444929499,1.9704662801353938,-0.4235904179437952,-0.15616722590110105
2016-11-30,-1.3969172655281863,0.2705493640673056,0.19654859053733906,1.6733935551848638,0.43694020454972354,2.0722764921571755,1.3395888977062935,0.4526944682675779,0.47549983212797897,0.36595313136575514,-0.21165801850982702,-0.1759132505569866,0.7247513275081382,0.8136592866263228,-0.011902353980474985
2016-12-31,-0.21543304238886302,-1.1399082116630093,0.1581245395309661,-0.4836418141526478,0.441441512810935,0.0024848096381668806,-1.279163834156554,0.3062651707458404,0.31732815207473275,0.12956916248031866,-0.519718477144696,-0.1953344486489073,0.5439934153950036,-0.33907788662381083,0.0545340820930425
2017-01-31,0.2803425079857171,-0.8263052315401621,0.8825047409949174,-0.2017841146141599,0.370343907483732,0.14038701935033765,0.4694208296836982,0.1524741618926414,0.5616356136582249,0.276405535409243,-0.3545613276955734,0.33420710511589524,1.368662487399862,-0.18210173164760207,0.12403814753617111
2017-02-28,0.822087161503964,0.559809807763872,2.746918928632131,-0.9020233566640945,0.48152891147709126,-0.4468280987966948,-1.6828519451906856,0.03170237913191767,1.1511183106903715,0.782337605311617,0.2492304062670965,1.7688551572728797,3.298186887006395,-1.1091980853190884,0.09924134168181352
2017-03-31,0.5685078063133416,1.0522949316480519,1.6981356699874304,-1.4255501213523567,-1.1485015320321594,-0.36820375229890545,-0.32576651237059234,7.544790077244785,1.1459738012924177,0.9463945839678658,0.8541461451651774,2.033117528042558,7.897842528969754,-0.8140865537885338,0.06914944904970675
2017-04-30,0.37565835820141,1.089965627806408,1.1155524557487486,-1.4296776787047873,-1.1120114007259911,-1.052899993535476,-1.5110423595872844,2.4337183772039497,1.2295741036728491,0.8981007998153682,1.1388559384154098,1.325069781107866,2.783374921331837,-1.5292382287830677,-0.061954861608038654
2017-05-31,-0.6334026825336292,0.2006974055773318,1.084041323179089,-0.4051125305299391,-2.3426754091295527,-0.5166223110932555,-0.2033423723345352,1.742225472814039,0.6883255407886792,0.34064549655085674,0.27683468039127895,2.215849210057335,2.287969131503941,-0.9475705181360525,0.03632060187791685
2017-06-30,0.13811008747462736,-0.06855779312938141,0.9475160554470398,-0.6406125881593014,-2.2438017095462195,-0.9781767818227888,-1.3619289914838573,1.1089451760742215,0.7033475200071058,0.2956222483798239,0.16935353108146275,2.0269328370481836,1.7738412154192325,-1.4487491091272766,0.07713454681887465
2017-07-31,0.46635850866136835,-0.019332386969504362,0.9621507040120895,-0.5579901787142004,-1.9673153516459183,-1.0005163451521715,-0.4586939543471887,0.5976328626978833,0.8730438598463037,0.3972612574788436,0.3521160281294494,1.8832036954450173,1.5266563424347444,-1.5087586972822324,0.04255077920871652
2017-08-31,0.16456836398309965,0.4604601116803714,0.9161367516513147,-1.3258017905937756,-2.039211596412459,-0.15068207367444106,0.25632046775900497,0.2876540926996148,0.8434510124355308,0.34886924879760284,0.334760321961471,2.0907665317660906,1.3270458471957145,-0.49253339976321403,-0.014139507393664454
2017-09-30,-0.43050539756545536,0.15356448466633008,-0.12686794182435648,-0.8492332491262559,-1.9019293969461242,-0.4516765812073009,0.5815723227629744,0.1629783346943547,0.5679535668208405,0.08505814217565799,-0.05327927604595842,0.35152436626195205,0.0983720417630364,-0.3396604941148639,0.10633622506749034
2017-10-31,0.636710571034482,0.23180838397384976,0.18029901885054964,-0.5755292647804121,-1.4866393641259597,-0.601911456840489,0.37558004488314384,-0.23495119056290945,0.8064261954801317,0.2763653380105371,0.5375104003164535,0.6635381064934878,0.3422576696895069,-0.6251324052656853,-0.03570460537690499
2017-11-30,-0.6554425007249012,-0.29486829053844693,0.5853697784817353,-0.27317647016692537,-1.554357466748653,-0.6330170292230689,-1.2281216776835426,-0.2578241143049629,0.4234645410573042,-0.10278261351606674,-0.21394021809458244,1.5818547768657227,0.8251831818928708,-0.9195842605959816,0.09135504399157651
2017-12-31,0.512499619827815,0.31972709997323223,0.9641246246726685,-0.2564348926506757,-1.3024498868556778,0.2440454296169362,0.5833441139753817,-0.5853504972167158,0.611056808126695,0.05871609551197608,0.2125417063165656,1.877666265306526,1.0399693205295832,-0.017012235596472587,-0.034794295007515325
2018-01-31,-0.6319391648887644,-0.5038788894681449,0.5171412427874783,-0.37524139730310774,-1.0808677940123377,-0.33537769640332304,0.47838740082509273,-0.5798677145783844,0.2701622066832656,-0.2992969345374039,-0.41976647372950315,0.9596485458177273,0.6453120799251635,-0.5826785681806914,-0.12899271797851286
2018-02-28,-1.5625215467364029,-1.0787993281732362,-0.4617031809092879,0.22345262125086987,-0.4354076009487212,0.10105150523826972,0.6937555705252657,-0.3036201471819074,-0.43703647292811165,-1.0558849957229248,-1.667331514409102,-0.5593443838344321,-0.242176260743684,0.028403880998010517,-0.06574682161921033
2018-03-31,-1.1036599639444855,-2.3835047933911997,-1.0623348714870042,-0.7417088318614073,-0.323064861875388,-0.7672532423063116,-1.0973428249608395,2.188603981244954,-1.6576572944758279,-2.287932385365461,-2.5625840763364267,-1.1173990426836315,-0.5192221903927333,-0.015056929494692775,0.09982855415191398
2018-04-30,0.7232235876044801,-1.3536224842204698,-1.0447972138968318,0.5387552534955339,-0.30558122276909166,-0.433832679009561,-0.1570986947335171,1.0144744943408863,-1.373123923483803,-1.6243382628104635,-1.2254480797388037,-1.0779064733527233,-0.40356561569550714,-0.002574136621289948,-0.28742812262364636
2018-05-31,-3.5460158433974462,-2.2195428807779756,-1.7742784854445546,2.4711719497250204,1.1473839135477615,2.6935625263806466,1.7118682475484166,1.340538078144417,-3.2682027437688794,-4.289372667600316,-3.18719153979993,-1.5912354729183844,-2.2697328331941806,-0.26601313656886527,-0.06370054126451039
2018-06-30,-0.7405511130241152,-1.9957341860281765,-2.002677884044992,2.214151165754942,0.7566428363532782,0.6245872607360277,1.3444612080446943,0.9544599307314465,-3.206410174201055,-3.7741426087859398,-2.470304013906056,-1.7564996014256027,-2.9321879364319643,0.006774898426298257,0.03030919623358344
2018-07-31,0.16145603046580814,-2.165134289285127,-2.036260832666469,1.3824293403966772,1.1103255905628802,0.7078476795821744,1.25502916343869,0.49118674595618295,-2.5773181432994523,-2.820180294097862,-1.4836061900656876,-1.7576935352400063,-2.7497949738364467,-0.06659545853366408,0.06558656653529953
2018-08-31,0.49254913404136785,-0.04751218927798644,-1.8761290013214407,-0.4655421593243531,1.4100237213518332,0.44498194628850773,-0.9467990487553332,0.08562224262364586,-1.9971369216818657,-2.071545789665775,-0.6527153140754574,-1.6565696240774168,-2.145703142778886,0.038481354803644986,-0.1744704763083094
2018-09-30,-1.690484807336729,-0.6052435282309505,-1.9937670865306094,0.6465060756280374,1.6367756636867992,-0.34756354078869084,-0.6128957294688064,0.3126117521401887,-2.2661777978200264,-2.8120110099854316,-1.4017936055199123,-1.6745595423366453,-2.9776966047337354,0.4419324172490121,0.0014765496003344457
2018-10-31,0.06995810907483457,-0.7044389156454197,-1.925863403008053,0.5422482858339115,1.0545031651400736,0.6552010040811551,-0.00964872272676404,0.07294184033726293,-1.9194760271094224,-2.3303741964769316,-0.7866883980394733,-1.6556677108635254,-2.8416858879380706,0.1655141902969224,0.11279363821904703
2018-11-30,1.1476298895024883,-0.36200866480715055,-1.4948049100542462,0.9505975969861092,0.06335029895554103,-0.9027314371858299,-0.9646333294345405,-0.3918050305084824,-1.3953681397825004,-1.5327589852825998,0.23111528633231904,-1.4958092837104142,-1.6837477136943217,1.4961812236745173,0.002111670867292012
2018-12-31,-0.033543426438060416,0.7280974709163897,-1.4970220374444547,-0.5759764599234866,-0.015507774866169239,-0.4539553035275191,0.09651495569725052,-0.5327847766669453,-1.2690669954521938,-1.4445460186505348,0.18768323288975342,-1.5226634424055,-1.7906690556568172,1.6237906914222753,-0.150987387864149
2019-01-31,-1.5593244743585915,-0.2523836460877934,-1.5160255316485727,0.8633271397357841,0.5443154471067114,-0.3311251702058109,-0.6669073942412888,-0.2671869423946724,-1.5009060957327929,-2.0299369838440606,-0.8600556981933621,-1.4243543387470816,-2.193720902218351,1.5901893647506322,0.010593653941801041
2019-02-28,0.12449491396326473,-0.8959000102895468,-1.2085138809698286,-0.017361729342888974,0.3865411104043741,-0.1587260180656709,0.7568643339245475,-0.47269370321179033,-1.2632901335522895,-1.6514459792587013,-0.47612090525786044,-1.2194003440892174,-1.5223167439666188,1.2707146028537877,0.15132765993782202
2019-03-31,1.5600599854913093,0.08900848898865879,-0.8153960514961304,1.2024633106200568,0.3368697611375494,-0.38515749868270416,0.24207779333314552,0.6810524999812024,-1.141588645857867,-0.823840208517331,0.6476365587704268,-0.8918084841962298,-1.1263688763340338,1.033033436489287,-0.017182468234711378
2019-04-30,-0.11614784525069183,1.0473203492886516,-0.9499422192453008,-0.14927157738507502,0.3600075574559024,-0.8259799525876531,-0.3584466074825464,0.5426516224870088,-1.0046442539873028,-0.7867866028629753,0.38620054777367235,-0.9542987033268525,-1.6693537928400985,1.4600920207446917,0.11269793003474123
2019-05-31,1.17431705282759,1.8860471879116423,-0.06810782572947095,-0.25825671223041935,0.3530363049901368,0.6806712946568023,0.6366802519693409,-0.1996523726466697,-0.6469260488515343,-0.21848086962754826,1.422801926640486,-0.33876308699806457,0.7676726357236459,0.5144052644737106,-0.07871979886534611
2019-06-30,-0.7329877840039967,0.2121556653262117,-0.04819846421753209,-0.05605363235755873,0.5388146212875863,-1.0205916839789269,-0.47429678007985404,-0.03648752532144617,-0.6945104169287758,-0.4938918410501059,0.543330414832069,-0.31666273682771556,0.7430371879350518,0.156775683962448,-0.06250011219066823
2019-07-31,-0.5297465143329283,-0.08254896646393799,-0.22186149366685226,0.10094507880230963,-0.16720200288668807,0.7582887668514223,1.1598176238667655,0.025943940242899845,-0.6849200282807415,-0.669390452921359,-0.181706385868041,-0.41130357347967667,0.14169089209335523,0.33266908668367,-0.0457396800510119
2019-08-31,-0.3202887779765016,-1.1234886386134095,-0.424039508117586,-1.9139260360670733,-0.08503880692679622,0.0950272521407885,-0.5535475569946047,-0.007702891389684996,-0.6364355110011569,-0.7529742384888436,-0.6154213118863993,-0.5382825686375273,-0.5989824738547616,0.399177381022333,0.06258148608479708
2019-09-30,0.745284413960939,-0.08025563403665027,0.29791427235659235,-0.763854806369306,-0.8860297657976182,-0.6735972672554418,0.30852436763620406,-0.5087562744798054,-0.3808458672197403,-0.3195234212530005,0.051249032446938174,0.06046805483164184,1.2580930267446626,-0.13978353866365686,0.0650689648282567
2019-10-31,0.7301170174609228,0.8417394371581184,0.5319471559669622,-0.9044303549061066,-0.7963519984959696,3.9570370503565004,2.5879370526481793,-0.9331481060025985,-0.1070065701970557,-3.044517024784164,0.6266908057387592,0.2638057127235785,1.6715848905070796,2.4891680625638606,0.09166632450200433
2019-11-30,1.0128848999717524,1.8352478938651573,0.5089875756941213,-1.9683607662791065,-1.0499570415052113,1.9271340093958342,2.3808276493885865,-1.4489949606899533,0.33318652845635843,-1.798063177767968,1.638964361023923,0.28047395283180176,1.3334455509455831,1.2114604119184877,0.03063091754998623
2019-12-31,0.37065338608704174,1.4752716321108794,0.7217059227632708,-1.4803551626767546,-1.6301463903385314,0.9860258335806954,2.062802319042549,-1.628865678960355,0.6880287641267527,-1.3172270574260079,1.6080503474523538,0.6376723535852545,1.481553158464471,0.8040479063675758,0.29975926245305634
2020-01-31,2.969287149398137,2.991620005701333,3.5391381239399378,0.8415762123814423,0.4531406098897539,1.896679492916998,0.513188917115944,-2.932339116065028,3.3982032790862577,-0.1871863924884107,4.030535690794546,2.4904694479229796,4.04780572893224,8.470786874284054,-0.23999145156498913
2020-02-29,-1.9826132546856887,0.6052000620397758,1.7485930150116589,3.350957240210905,2.8354646961954812,0.5211688791217233,-0.26326128574875574,-1.7479378966299894,1.5283550814742322,-0.8338719811706636,0.4301325760842549,1.0844189107268412,2.099898094086409,0.5211172508676344,-0.5373205502245637
2020-03-31,-4.135916261624685,-2.5982500227963703,-0.742175143070266,5.201948924496747,6.99579963635479,0.8051623549553346,0.6494139199726606,-0.36485718786622334,-1.77471608254188,-2.0381483822182602,-2.679854269931095,-0.22767647654367526,-1.2547586522329772,-1.1296725092556374,-0.013772214621227252
2020-04-30,0.04705749875835181,-3.8719233406389475,-0.6798273782084188,1.5851687545692024,3.759392186828895,0.44155037916403944,-0.9027405216275617,-0.31811200088355407,-1.5713754273522034,-1.4225603511846723,-2.1671894871536383,-0.20130584327694595,-1.1614589716094699,-0.8564494266475899,-0.02233279002088899
2020-05-31,0.024724223294652774,-2.0649921254481387,-0.9315501261981556,1.84975499567664,2.714193560297475,-0.05253751320033883,-0.3346080863776743,-0.26100106694832,-1.1974366390712317,-1.0229022271828663,-1.714311545247804,-0.30322635167028295,-1.5631712406669684,-0.5762057595589429,0.03068677262621197
2020-06-30,0.2923557481007228,0.21381661864376292,-0.6401456416402326,-1.0954093144133499,2.2880202540340076,1.0464103054323086,0.23969246535176753,-0.559144201107961,-0.7632818742108447,-0.5652919867919645,-1.1912050385248305,-0.19385800177132154,-1.0336211928001162,-1.2896746592177193,0.044658429041410895
2020-07-31,0.3561879769094982,0.39482975654498514,-0.3623528175847946,-0.9391725128786704,1.2241902374778557,0.7470033773403818,0.40433658472105827,-0.9612059354960204,-0.41105094075220544,-0.1944795335973481,-0.19179272771375347,-0.16113859285143087,-0.5708972347649758,-0.8400946750930269,0.07940553818364138
2020-08-31,0.5721265743755186,0.7291525568997712,-0.02330964134080311,-0.9747487278384053,1.19566793205715,1.433797245523528,1.599013983551179,-1.6131153066540562,0.005896075347975744,0.18879575876721266,0.8085866299696839,0.007776090379275201,-0.06397895554099485,-0.7409742066148886,-0.005564342501816871
2020-09-30,0.03004002163830102,0.5669904227921857,-0.2302481099053912,-0.7706207097677739,-1.406105066858495,-0.9825464334302514,-1.4286417371395463,-1.5038954696886575,0.06705761298322443,0.3450958896303771,0.6042113423581161,-1.427240581691233,-0.30598531967666653,-0.006616336787284275,-0.08117439891808782
2020-10-31,-0.5050762415932932,0.06393953776454392,-0.6311930832748639,-0.3597019219109234,-1.0794441382097162,-1.8369811915516334,-3.315413529819944,-0.7988330783808107,-0.1656504599077659,0.2593154621894062,0.01971272273272791,-1.6440017534986056,-0.8703089156293661,0.8235979149872373,0.14060071951576922
2020-11-30,0.9502261887282968,0.2771365449739584,-0.535557936791166,-0.02604754292441231,-0.7837258782600384,-1.0528901722329882,-2.27111671877202,-2.0651196657011344,0.4351082173854742,0.696579928897924,0.6448780838488722,-0.9393708259239288,-0.5660168467111747,0.21544027808814056,0.155144927476806
2020-12-31,1.029706163276485,0.8589522222503235,-0.20799736438465452,0.17870836332162937,-0.5879376922791113,-0.01381598977719204,0.4656182106006792,-3.2005134390158982,1.1715693074172937,1.1639522569586707,1.2686135450754186,-0.3440492098135879,-0.10162002348302629,-0.41760327643236317,0.0192823520636251
2021-01-31,0.11579818849932662,1.2058615079273942,-0.9642898350336438,-0.414219617316884,-0.567690694423886,-0.9590838132279571,0.9258312847577732,-2.7912372162934362,1.1947902048504566,1.231307950932677,0.962622119271991,-1.2305321729769383,-0.7799086934444899,0.36454818021834623,0.13906629739598245
2021-02-28,0.839711490425315,1.1133479892175724,0.05164388912761255,-0.393017270345649,-0.4713070491836002,-1.0210092389343197,-0.2796207202392565,-3.058770794764486,1.8059729930040753,1.5362596261800443,1.3777035679718872,0.00022435286904747874,0.19018620654268215,-0.20307011902698338,-0.03455359866049554
2021-03-31,-0.3017219221361694,0.35851737942281947,2.209953464572997,-0.24290346413813385,-0.409316270031883,-1.1996970165678515,-2.236838702268961,-2.0970730472112384,1.3801645349668943,1.3817391288854317,0.6765511966344453,2.248069289833226,1.9705254012340496,-1.8471223608958118,0.034968967306135405
2021-04-30,0.1888507024752901,0.39616091184958097,2.178670415315893,-0.23255909081081788,-0.6818510441408057,-1.0083044224636122,-0.9921716741690644,-1.7474247944909795,1.4027783766358248,1.472516060779854,0.4475691236116826,2.8417252300450113,1.9586370648063485,-1.5897088081435993,0.04357567474344829
2021-05-31,0.23005514412589223,0.061565524642639154,2.2450345502205478,-0.6655921008476082,-0.7375978555803497,-0.9049286697815454,-0.7188971492971723,-1.4862253816683222,1.4781589658973517,1.5948330080328317,0.3567494661828492,3.034467175948701,2.0333941305566112,-1.4605778736476107,0.20125784945337458
2021-06-30,1.2707052748916803,0.9323420762280125,2.86209825676253,-0.15073713177294995,-0.5573996784541353,-0.20808977467859638,1.1122914280043545,-1.2556775737697006,2.2154862267111493,2.2005675701940444,1.1765952188756557,3.039203624392275,2.60148993248212,-0.13872253487796032,0.2573376479707679
2021-07-31,1.519309895217988,1.6555671940411187,3.542200650466115,0.017336566712979763,-0.250279150917649,0.19235734500027732,1.3851830146942172,-1.0689912848319851,2.7223409035652004,2.709484371467706,2.0536829080111936,2.8356850275072403,3.259402139376343,1.5312956632244132,-0.023201422108812972
2021-08-31,-0.32138546850988986,1.2755415583213823,2.263291139147138,0.37915013096748157,-0.14247967296860722,-0.6931323738603056,0.18981681055703642,-0.9139653238089899,1.862696252400089,2.269880601695253,1.107094266035578,1.7321108876764186,2.152358587656469,-1.5570688126725254,0.18638616823011825
2021-09-30,0.9459655467729576,1.120200451570144,2.830893686052462,0.30587660390809546,-0.25506996618119754,-0.44417382168463543,-0.6843189736039628,-0.768278218541379,1.9566830432397595,2.374179898311584,1.4220843820430948,2.494055732792346,2.6865401873296966,-0.9879386717025895,-0.18119068494202742
2021-10-31,-1.2961240435105905,-0.36537897177541895,1.9350614652954832,0.65446762065006,0.36266733631182846,-1.165938415947135,-1.969305659327054,-0.6312267193052649,1.026185934922672,1.5913403898682348,-0.08655429027004774,1.027618549801597,1.8719714711108941,-3.1484783805441015,-0.01970538936512159
2021-11-30,-0.26198721966528665,-0.3399884611553312,1.1823446929460695,0.6022099586345713,0.3801496312037593,-1.1521488585646795,-1.1424954702826835,-0.5118461055719715,0.814609449060051,1.3618697593284106,-0.4534982000914882,0.5686191980012488,1.1700967824135393,-1.961631702315243,0.18013333638032492
