HDFCLIFE IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2024-12-31,-0.8343581730114701,-1.321137313132006,-0.9334415136362968,-0.7593197056526259,0.9745221993370374,-0.7249776180040838,0.32722902368168305,1.375572514882271,-1.797347940584746,-0.4357775652939663,-1.563940539852832,-0.8160530097910184,-0.9190537239965098,0.30281097228843096,0.033466592280792885
2025-01-31,0.3618718464541443,-0.9985495520849555,0.3230134723974691,-0.22947623100923564,-1.8818382824564894,-0.7457875318819981,0.2960663415450168,0.9387690105979919,-0.855668609234381,-0.22805266218840792,-0.9104560676338489,0.7449053877649334,0.48541371390840193,-0.47207190021586776,-0.047419737752403435
2025-02-28,-0.6222006500926957,-0.6258745246764198,-0.280458441822274,-0.6162180237026837,-2.1345257614078763,-1.3059473244432658,-0.03848415238051224,1.8348329505861094,-1.5643616427625802,-0.7544912377200392,-1.0056706691538002,-0.04573254396223762,-0.15400616853483384,-0.3161230231378197,0.11944330186273695
2025-03-31,1.4702617488533771,0.6399382600030741,0.011697841603376183,0.3585347919240724,-0.18899414418994487,-1.2636439775097184,-0.9669814930319582,0.7552377027267103,0.3103512115422963,0.30273357860411837,0.3418495464605067,-0.05083017377551826,0.1164378655802492,-0.7237808216050636,0.0811975134189357
2025-04-30,0.8677823989750862,0.930270648883332,1.8218463789220638,0.5217554739929714,0.2782696976734576,-0.5564130785992066,-0.30308142290296636,-0.334813332568167,1.9363265175586875,1.2273936378844177,1.213222082741284,1.4481511411391168,1.8395498201882206,-1.3181850461283926,0.04360955382875572
2025-05-31,0.3730546951498669,1.5233994008450096,3.0448540803626054,-0.9793630044295529,-0.4378984844061233,-0.8334332684533609,-0.11770081278331476,-0.8876721957462137,2.592720716895593,1.476215504232716,1.2898150617771804,3.241781915359641,2.8753907048952385,-2.8725108510065405,0.04708156693507541
2025-06-30,0.46752789066764766,0.9560864834332903,2.121836903961744,-1.5015559668367011,-1.2484058122168329,-0.17675726402231204,0.6422056028331932,-1.0139884969590867,2.174760893078328,1.545822483812178,1.2315025044833938,3.151129395407463,2.0002940293830185,-0.6403091178912543,-0.07494906676029137
2025-07-31,-1.1252898555246458,-0.14191815208543243,-0.5719760980869572,0.0419056776107546,-0.09915754368138024,-0.28362057707674526,-0.01615113624560895,-0.02672626460138489,0.7032664343957933,0.4108395192969284,0.04761391937717114,-0.587063731246663,-0.5345171559814818,0.2847141198140781,0.02166953305407895
2025-08-31,0.19795321948498038,-0.2575014862505443,-0.6182795179266712,-0.1239486152277744,-0.5649260101663588,-1.9406167018652771,-0.4722623452681498,-0.42647692904713014,1.2182570757816678,0.4994636541276424,-0.07481703216434159,-0.5953334670105069,-0.5964121121173112,-0.20041515755537842,-0.020412877576029137
2025-09-30,-0.3634656448087808,-0.7529525486675083,-0.5233283210715434,-0.6315456671229218,-1.2154353825567532,0.3741074551142188,0.03919524653295103,-0.0729636686070918,0.9014660218995248,0.16150912633190806,-0.4535311507532677,-0.4114528267262566,-0.49280291570113605,0.5232825162200281,-0.033060862260888176
2025-10-31,-0.5224608061219466,-0.4069607996256035,-0.7688996866709471,-1.4298079542715314,-1.671150139002819,0.6532146974244477,0.2611105638162397,0.38914360105053747,0.2733166803556542,-0.26212474525611523,-0.7637876119025288,-0.694582352076576,-0.7477664745630814,0.5168571600580226,0.043384807318882355
2025-11-30,0.4722780054547853,-0.24470346843979834,0.40834409151024215,-1.0701997862200325,-1.5775419758900513,-1.2244977393498124,0.21804823869985487,-0.4465116295037948,1.286535678844507,0.13251037249032643,-0.23791091550474888,0.9708049514053877,0.4542918398088079,-1.4741346190616327,-0.01908719572114923
2025-12-31,-0.313935278062044,-0.20952100600088158,0.823600232094049,-1.0045979809729984,-1.8547720497124154,0.5332972241048516,-0.06367436955958031,-0.2618901570056627,0.17534864369619996,-0.09549916769131335,-0.2633147530089608,1.9019453147904373,0.8999593604822161,0.7916337145093522,-0.025459726777910575
2026-01-31,-0.4337673778977864,-0.1432221990996866,0.25791972058445173,-1.0167758458048983,-2.2996061703254944,0.2846492443421083,-0.36388384824138803,0.2130315731527373,-0.355869935493207,-0.4256673030975636,-0.4840332563704077,1.5216011318413343,0.3358514202522683,0.39567795260029026,-0.02171142463544044
2026-02-28,-0.460435419691621,-0.6740339483723209,0.44600310677604715,-2.2270607889820404,-2.1209519556429823,0.3763156978773037,0.9671120968184014,0.6428053701537392,-0.7814321680518318,-0.7917841606606839,-0.633347733970675,2.1166069067492086,0.5688448018110212,0.48320271125640707,-0.04825905959923209
