TRID IN Equity,ret_1m,ret_3m,mom_12m,vol_3m,vol_6m,vol_z,vol_trend,ey_z,bm_z,mc_z,rev_6m,mom_vol_adj,value_mom,liquidity_adj_mom,R
2007-09-30,1.4171574909733775,1.6947519750806945,-0.19235029134421022,-0.5488094393781366,-0.4034064203172671,2.3174880937334463,1.588895768642883,-1.0703369969299605,-0.006163963972660975,-0.044647265853477905,1.7623286771453053,-0.11906592426660138,0.010752692449741533,-1.6107173546605802,-0.06001800972625304
2007-10-31,-0.38931618979599003,0.6523902010973631,0.045414930287220115,-0.17527054325954353,-0.3208410443650307,3.5274469722408113,0.5877897073634869,-0.9361708093144957,-0.020328173494346003,-0.22054140503532121,1.13606900668884,0.1267982028724384,0.1746457427433668,-2.444513621949204,0.13931361239679055
2007-11-30,1.8271434000404856,1.7747456746994734,1.9768828075897782,0.5292485129230827,-0.3214675726103177,1.72904991988963,1.320659887663289,-1.6913509661337909,0.811795933270698,0.8047724279857061,2.533146118378464,1.5166834248071304,1.5716240148237122,-0.21473057415347527,0.5589749676635734
2007-12-31,6.262785796926196,4.836030108903035,8.742918745618947,5.8765787892000745,3.671611024343706,3.070350104347896,1.9617458225717357,-3.3196027708309073,5.446407951909534,4.4272916659656945,8.468580183727733,3.6094873885411487,4.12568886835274,10.32216520298389,-0.6095604644516796
2008-01-31,-4.205798317295266,0.5485529913480246,0.34632785977799674,8.115513820610358,6.777024862699269,0.244412472826055,-0.003986932129032567,-1.1029739931761664,0.42890490297517697,0.3821386682390419,-0.4934493661911402,0.9900415019214147,0.6488061338654428,-0.31281842813828437,-0.08872811560868442
2008-02-29,-0.3764441838262763,-0.6159975976655483,0.281508214885933,3.968362879281721,3.921051231879125,-0.46804587873095976,-1.0636681118297184,-0.7888336314518343,0.14749003477214495,0.017181705316920846,-0.9524774554020241,0.9615116900556725,0.5394849418457968,-0.16521876956998027,-0.16191268516274754
2008-03-31,-0.7360117718274158,-4.191869395086099,-0.04473696638376198,0.9594610992048622,2.957338485821761,-0.5534826321340176,-2.8207849783712327,-0.2860829187528679,-0.7228459416101678,-0.6996126233358024,-1.4824904298302914,0.8468857933088803,0.04983177011690436,-0.07197897207338937,0.14632795414604918
2008-04-30,0.8609839057612372,-0.17846732175010405,0.3684513036591077,0.09974134523003929,2.4866554876391516,-0.5184127805640327,-1.1383156054424706,-0.9809224727905009,0.00455188890929614,0.28645723281076885,-0.7334836670460244,0.9408802934976389,0.679665379726165,-0.17187629401216387,-0.09898183354885091
2008-05-31,-0.40778789090416806,-0.21031638283685497,0.487832067596096,0.07541356253304368,2.081795022293224,-0.5775583140479799,-0.29706712128943996,-0.4406628773594041,-0.26822948419626585,-0.20907147644292057,-0.9650903436517582,0.935220716791125,0.789565591967838,-0.18906127132836192,-0.1426563004015232
2008-06-30,-0.6164761210242888,-0.13496685037420664,0.11060853878386877,-0.007138756689993976,0.7152910344089428,-0.6225297936380917,-0.3075303854672827,0.3572432116438925,-0.558273841428041,-0.8259322506546342,-0.668990547114918,0.6660068907090836,0.18320046091045325,-0.08237802928205931,-0.013423020332140661
2008-07-31,0.01836462217378166,-0.7736727175563917,-0.2645082197379876,-0.6280574640740462,-0.42985025444664693,-0.6129765375372885,-0.7238329709446883,0.6133639600608831,-0.4425127678413321,-0.6855092322851641,-0.4631264302209533,-0.035128811777232635,-0.3946386225136978,0.016325150007447838,-0.006779686985378804
2008-08-31,0.030181795737881205,-0.4459695139282711,-0.24109641918053099,-0.5555964547171708,-0.442172416952204,-0.6145669599426533,-0.5753204732262192,0.836647730855838,-0.3364878460460913,-0.5606476968652571,-0.3015923067471988,-0.04162681868249725,-0.3866262859882124,0.010261498962501527,-0.2282586519809802
2008-09-30,-1.0822008819409632,-0.810062970240952,-1.300635430982977,-0.2131185944880126,-0.3279507220363283,-0.5823650030585943,-0.3983231876586982,2.3322801267200903,-0.783604052852629,-1.365800467067568,-1.1286396676679442,-0.9234880543755268,-3.1006188648764734,0.24594575570477528,-0.3801473001238743
2008-10-31,-1.773226214934029,-2.197349216650685,-1.9329060236438922,0.21188030704202623,-0.22252727816266582,-0.44761180050095806,-0.04549627218127788,3.247546241622366,-1.1693632232023818,-2.0260625571448,-1.9503929129723396,-1.3086712686447701,-6.16264925480358,0.2692917490667093,-0.16251892949777494
2008-11-30,-0.5625963980100924,-2.4958563031999526,-2.177147891830814,-0.3066105561005776,-0.23669070449130789,-0.04772461889894861,1.6681167458991857,2.3704937597397238,-0.99857732056757,-1.5914397623025163,-1.8007728292907335,-1.6258644107272826,-5.44072183350416,-0.22959426358699694,0.0709517359722844
2008-12-31,0.5758090860980535,-1.1375469001597538,-2.373965771633156,0.4693505667349539,-0.0021072004965159716,0.10190896581076991,1.2816062280932068,1.3961558928174644,-0.623442717831749,-0.9076974825060085,-1.05812557916623,-1.417548951343623,-3.8664059643218347,-0.5098909601983282,0.0
2009-01-31,0.2161469806308017,0.1583849750822983,-1.5211312741650036,-0.2954413607741375,-0.0035766833323767873,-1.1401616108124544,-0.4270806820552866,1.0729709586958192,-0.4187798580866764,-0.6170551656206792,-0.5519730873739476,-0.8543995281920526,-2.2184898406590072,1.2130995951601968,-0.11607217125275401
2009-02-28,-0.32346765327371163,0.3178254148115814,-1.427472796095021,-0.48585210510272375,-0.09647232937540194,-0.9998207451848193,-2.173128840959981,1.0926237737863218,-0.33706901403996775,-0.5715332831027443,-0.34917216085690367,-0.9317509888098245,-2.277096555564242,1.0350323750055506,0.08829260714567821
2009-03-31,0.6577536308645145,0.3752161745101975,-1.023177982389024,-0.44029189173416516,0.011942856689037166,-0.7247243964397238,-1.29749662406042,0.7220682162619202,0.05273201936697967,-0.22321552376375395,0.46519861414131813,-0.48408004903898166,-1.455366200877431,0.49045273569507775,0.24817962947553468
2009-04-30,1.3744311116969792,1.1681437772137577,-0.8267476170278325,0.10051371647163901,-0.26405697828212354,-0.2592267280779022,0.7131703947391075,0.5527979642807728,0.48635808694286786,0.34291062514933807,1.5848583282791369,-0.688335104232754,-1.159049055494349,-0.10219073762090218,0.47957308026188616
2009-05-31,2.33942565535043,2.9638165636837566,0.3437306602139204,0.1656150900578044,0.2226482440599488,-0.08532802360730624,1.0320406956987804,0.40926231064781865,1.4737827701548973,1.2617234301547167,3.466842173816493,0.6278499793778447,0.2702832158787215,-0.3661928443859133,-0.2113090936672069
2009-06-30,-0.8330645816975693,1.6227612432415526,0.15096665751318783,1.2191462291475472,0.5613601822871301,0.20824040103412042,0.9321967497325937,0.29629731906876805,0.911287862863916,0.8078817471164943,1.1541321519704704,0.5153958760839958,0.07130679074069274,-0.47861928439936496,0.08068891125014287
2009-07-31,0.3936277131808078,1.0442982859267924,0.38472138480618034,1.0858063130286695,0.4759014558618455,0.17785674587612932,0.38763938084390687,0.2021752157542003,1.037463743022767,0.9142489959116051,1.0080549455716794,0.6227756884879757,0.37129293089181986,-0.42587428564205443,0.1508228897345837
2009-08-31,0.6804302634297047,0.15480601013041173,0.8479365685236989,-0.04448316674089397,0.21092118002607466,0.7934562091388564,0.6424576422408809,0.10863512498419886,1.3453904116490387,1.1588223011791134,1.0467296592740538,0.924267670886336,0.9341758811251034,-0.3351617760013151,0.07076907088820737
2009-09-30,0.32234739958842673,0.8588839256048918,1.8925432947039995,-1.0990469612908085,0.16646982018345727,1.0094229912942443,0.5587190624142199,0.023640920944745004,1.449563597552948,1.2299302034914048,0.778750218129075,1.6548285297659409,2.205600739557491,0.44958819979651765,-0.09779774327612663
2009-10-31,-0.3534848293770069,0.3945955832035909,2.955315763735573,-0.5172725033832609,0.21009093685672267,1.3182919625458152,0.7601270396361958,-0.07061679927753406,1.1326268167491371,1.0099476897049044,0.14298474895891053,2.3524470669489492,3.4468885893222136,1.8549077228360613,-0.027779564107075706
2009-11-30,-0.06424034353071836,-0.05794936276112715,3.0601705115790283,-0.825846489484418,-0.9247748034295218,0.5989857086028262,0.03376932577937405,-0.15509399315841757,1.0440553953141531,0.9388104312767714,0.06871254462457825,4.012251387601053,3.436963001622287,0.6752788112816118,0.03460552917747552
2009-12-31,0.21714338970001223,-0.12411596932633581,2.3545853206896457,-0.9427638677422105,-1.4601273140607893,2.0222614750655072,0.3932810354841912,-0.25874831133079856,1.4490897942326113,1.3840488878301473,0.09435153812128473,4.1211903129139005,2.5507411073562607,2.8968486819465036,0.05299253014051038
2010-01-31,0.43847351767780673,0.34831314773982847,2.457307373119224,-1.0313865466661836,-1.3642607789214465,4.027263332613424,2.044668099366608,-0.50386877998875,2.235213492209885,1.879061914601586,0.3089846048275585,3.5482879227960367,2.41869610391657,6.835838459048535,-0.10895118378855491
2010-02-28,-0.5435639240471347,0.13606656780903256,2.1345387413295307,-0.6682975461675552,-1.3523990253898985,-0.09382945026514197,0.5598059476812932,-0.6540317787730681,1.582183262067401,1.4853233752488422,-0.07630843551586723,3.06640162539642,2.110011238407039,-0.6269475685700928,0.02135312447056906
2010-03-31,0.19927895866542572,0.08777699092256225,1.6524183962864005,-0.7465134314608879,-1.3672274007994996,-0.11799813630468227,0.07119052825126546,-2.3450269351860697,1.0547242669860815,1.4136326431089925,0.06278597486995534,2.452053559976652,1.0057617767213425,-0.6238340420866972,0.32737667113672786
2010-04-30,1.9160506437445206,0.812976578029374,1.744543227640063,1.0085234657504574,-0.3878546719647322,0.9985042205182285,-0.7276351157412485,-2.828634263966947,2.462779275309201,1.9947825583848549,1.2154731541595016,1.0607140779638566,0.7783268915212408,1.0373546411081194,-0.1712159403814453
2010-05-31,-0.9343389197167297,0.5776951352154395,0.08489223942078787,1.2865160618478506,0.02279942130862668,-0.28449845432977944,0.09390653372106302,-2.2877955417333378,1.3553225737960048,1.401595298055293,0.23620831632445724,-0.11918262034078075,0.02412109028420984,-0.6260014956344262,0.0
2010-06-30,0.009207700621933435,0.47676210392364315,0.4550043732165669,1.2242625250596975,0.18838915872451176,-0.2709364274666559,0.12489113318831811,-2.0859678181221737,1.2013406813997591,1.2387094690535665,0.11496929168805176,0.11343510201494401,0.24010322085668637,-0.6504627463892754,-0.01212136053234485
2010-07-31,-0.08859527446531074,-0.546217000152953,0.24494925885961,-0.63530566203696,0.24786862660282236,-0.05325577192984035,-0.7667477134679196,-1.8613368740699305,1.0448668706274733,1.0846507052900056,-0.0031374109776194296,-0.015635415242152288,0.1209130148286036,-0.5454406401982724,0.08751937801655665
2010-08-31,0.45122952724735504,0.20149990150565975,0.10398674011602298,-1.1264771585071955,0.04520100682371633,1.930685096638192,1.597591532328233,-1.8096616938244168,1.2477356501878305,1.1039903766936932,0.1675277413063855,-0.10076469006354982,0.025625352456268253,-0.08573096429185048,-0.011236073266925842
2010-09-30,-0.10496082349680197,0.1400488341484307,-0.05584222193421763,-1.071113114464426,0.03256022570498735,-0.9716657165749362,-1.0379668113016478,-1.5669991940652477,1.0321624297477945,0.9351332109406076,-0.04350047892811067,-0.2129610814877432,-0.05927262000598994,-0.6830481728767646,0.060292230256120044
2010-10-31,0.24132844786804758,0.3197087602055081,0.18724195146960645,-1.085347578837647,-1.446709431767797,-0.9226764639528962,-1.221136430834824,-1.403062623729828,1.1364886438641195,0.9063538354238919,0.20709072676060927,0.1731864027893351,0.05494585283307567,-0.7993317144055009,-0.10654324790687573
2010-11-30,-0.9048977474196949,-0.38857023930639467,-0.00977644458284288,-0.6492439984670949,-1.767700309491731,-0.9294085049861026,-2.425040651027998,-1.1028824485296895,0.5187234682340304,0.590928039758607,-0.3647746986086291,0.06416922673192098,-0.044872648109887524,-0.6964126383867669,0.01176484157958643
2010-12-31,-0.16947598751580792,-0.5004173823044374,-0.11065558461290684,-0.6098371327249056,-1.612493731163484,-0.9671175675839184,-0.3584846674285987,-0.9908267154775217,0.45643979035142107,0.5149903673989804,-0.45503772609041115,-0.05633405496706256,-0.13026289734968907,-0.6784906979225495,-0.17881892624275256
2011-01-31,-1.388505154278471,-1.7241185796953413,-0.591126805907235,-0.44043683439698866,-0.8957972961865897,-0.8741942561394297,-0.7295665784117644,-0.5877792511182425,-0.7690565465516407,-0.1302040890099798,-1.324567734060262,-0.6711735393283462,-0.4396596844404895,-0.4742783501961015,-0.05018974452385516
2011-02-28,-0.4878240469149273,-1.3738516498537996,-0.5645853823818038,-0.41747848751464095,-1.0907254135756905,-0.7951237686970103,-0.2735317133449183,-0.3813462093553095,-1.6141159129806415,-0.5879770339615189,-1.3930251162501246,-0.6180006077436215,-0.4430415266955157,-0.4865974135697641,0.043172171865208574
2011-03-31,0.07840568800672594,-1.170802095883042,-0.6096621686468069,-0.2645182594892132,-0.9037596257913112,-0.8449514579246274,-0.13139057431441942,0.008938706943514724,-2.3963701113808415,-0.7638545592934475,-1.0257667131140933,-0.6206375680618517,-0.5050351264621297,-0.4650400819378715,0.09402894964827639
2011-04-30,0.4127284786736015,-0.0026424028091661597,-1.106147533861175,-0.6849489828940655,-0.7156551400616338,-0.6936473594070711,0.4265202787429043,-0.11544266352618239,-1.750361365466206,-0.3742285827706522,-0.3277929206602227,-1.055615242171749,-0.8871263404253026,-0.34526477949257356,-0.025975486403260677
2011-05-31,-0.3195977561071578,0.11975789053738072,-0.9231498205073702,-0.7729987836138948,-0.7851664985559439,-0.6520374460245836,-0.03711015619382797,0.056617840489188505,-1.936817602786041,-0.9277908167579908,-0.3234547194848107,-0.85712588624163,-0.7847684496343719,-0.4013500364250672,-0.08940658771558474
2011-06-30,-0.7809020098741777,-0.3967859162868911,-1.0973149701311051,-0.3550817694573239,-0.6758606779242053,-0.7273788873290236,-0.452232752858044,0.43666319455726976,-2.705611382351678,-2.3550899053428083,-0.6578018789206076,-1.00639789055766,-0.9477513905723506,-0.35221160123754336,0.007168489478612497
2011-07-31,0.006380263165881127,-0.8722190151002518,-1.0720945372453896,-0.8362104940156581,-1.1344049790303954,-0.6969506063561668,-1.381138445672677,0.5307626083547943,-2.1355852360779135,-2.363584990983061,-0.5092771323022072,-1.0946491978175121,-0.9341615250551549,-0.36683688151546895,-0.16251892949777494
2011-08-31,-1.5382644893135842,-1.75554211016672,-1.462791423663537,-0.28138956999264286,-0.5947807548160479,-1.4881033942905415,-0.9841990600360521,1.255109415640405,-2.6142425997693066,-4.085218889799986,-1.6132400226956725,-1.3340059692101642,-1.3636547794820637,0.07373604184791978,-0.025533302005164762
2011-09-30,-0.14681405561958868,-1.1693772174251975,-1.4036415350815776,-0.1387326603887518,-0.6442173835520755,-0.9707302753054385,-0.10592554236263561,1.4603148268735828,-2.0585882991775484,-3.0486304980219687,-1.519583450605902,-1.3309097689617466,-1.3328309850968132,-0.1034902834062569,0.050430853626891904
2011-10-31,0.5996575913879576,-0.8118741421680389,-1.3037972209869788,0.129710705761199,-0.848074356147467,-1.4329226126470154,-0.2384485741430632,1.2917400574856126,-1.4073451983797274,-2.0408466074555913,-0.6006210005261218,-1.370052331401821,-1.204476649213234,0.1560190213356709,-0.15006069457573312
2011-11-30,-1.3440145023284353,-0.6574231087608092,-1.2481331212513977,0.02949119004318801,-0.5445006480754195,-1.1528942390068078,-0.5197535515378038,2.0152299496017005,-1.600118690685024,-2.5868967351872616,-1.366310695585944,-1.212025419138068,-1.2738931643907305,0.16149535510759294,-0.06899287148695156
2011-12-31,-0.5130216301020698,-0.9317933031460517,-1.2572672700475096,0.011521581447968426,-0.5197406256629541,-1.0771733693597665,-1.2437471202071373,2.185186841488262,-1.4205684749963223,-2.2117080275388044,-1.3552153047210915,-1.2166484629883842,-1.3889325832847326,0.2568776608764049,0.12456272264176224
2012-01-31,1.2851917777101973,-0.3914959732976861,-0.7595788414717964,0.6792423837898816,0.2061622228790592,-0.7128067784150642,0.030341099271009784,1.4588383815418857,-0.8353935258161556,-0.33404416255559444,0.22098087156329052,-0.6074701238478912,-0.7252579699892198,-0.0984335446908125,0.008968669982760316
2012-02-29,0.2025331761303548,0.7396125346939103,-0.5990312990367314,-0.1459538257401593,-0.2866756623869154,-0.1164719511773851,0.8058285314917167,1.4013192276355617,-0.6480638576141162,-0.24998579238156798,0.42688334561291896,-0.5219957339857932,-0.5607867948083558,-0.2223880421615861,-0.03636764417087483
2012-03-31,-0.24609621379246469,0.9284389895167512,-0.703666993229997,-0.4045993190093303,-0.29743857569786747,0.12135173467895234,1.5836575054139945,1.654508812260268,-0.3170628811620914,-0.39535302631203756,0.16222133953182255,-0.6225252378240846,-0.8790245650108865,-0.26278992712135063,-0.01869213301215252
2012-04-30,-0.06557001647524459,-0.07842368669789154,-0.8984577956430327,-1.4536416171415423,-0.4721446252798613,-0.5173133794895073,0.07867558666227435,1.3742966187879901,-0.27361510241942727,-0.36584183750511556,0.2156057516869829,-0.9851758319264522,-1.2436859507885878,0.31823266218201485,-0.06831924397747732
2012-05-31,-0.5025762194744873,-0.5576915504098157,-1.1415609651882377,-1.3471183581559296,-0.943650399003919,0.004834663631260527,-0.048586608181042004,1.1542452260750748,-0.36738582063219855,-0.10636219695009508,-0.2801621088273963,-1.5241843638884485,-1.415609541139859,0.25277406876799574,-0.010152371464017962
2012-06-30,0.1435370822471933,-0.2940227640087447,-0.8282204185091013,-1.2696620335429691,-1.0658818968316226,-0.7759000135203376,-0.7276679975140806,0.9688995093916243,-0.24679139700695907,-0.03976896050606456,-0.3484347395070218,-1.2355787706212142,-1.0014515001864415,0.8429093492481732,-0.052367985517315925
2012-07-31,-0.38387091204840257,-0.5023739405577965,-0.9576702051047771,-1.6629868579153133,-2.300978635584023,-0.6401403225550936,0.18449638777875046,0.8088811370931772,-0.2739839272569791,-0.23826593909034147,-0.5821920702448559,-4.03460483257354,-1.164883147618339,0.9025099859017252,-0.05526267867504953
2012-08-31,-0.3981958025525586,-0.41932754071943884,-0.536804779946741,-1.6549662872344388,-2.410700468719499,-0.4271759241270988,-0.42168129939391835,0.6696106440042735,-0.33356080025404794,-0.48745228505430666,-0.7138880475199084,-2.944330956616727,-0.6442643632029916,0.3456078818624398,0.011299555253933466
2012-09-30,0.5378836571610911,-0.18036170645276392,-0.3338861958914775,-1.1595186590624031,-1.98640732883481,0.9736847440819124,0.9388576149984826,0.5393491105530033,-0.14378414105554704,-0.2826313219830062,-0.09582528345222212,-1.3332591272380852,-0.4127211270886588,-0.28218570592812403,-0.011299555253933394
2012-10-31,0.2270958183730052,0.2344267857081042,-0.5162891581671,-1.2242075477184773,-2.023081541749573,3.811568394734768,1.6346288240275724,0.4189278820028086,-0.09245177838562897,-0.25311264091637453,0.2243861776440164,-1.5580193875962156,-0.643691367903243,-1.5735378485635643,0.05526267867504952
2012-11-30,1.1722245847330135,1.3984294489887887,0.5499776584208127,-1.1773538046721224,-1.4057803989075317,5.093769778351395,2.0314238046034703,0.28638263244793527,0.4281128021751695,0.4066080322868854,1.3675696370489678,0.18993717491788958,0.5421428236782047,-1.6911497939334739,-0.021739986636405875
2012-12-31,0.04231972995642701,0.996344266437804,1.0264579926670152,-0.8579189203930558,-1.302685413163804,0.8677072343526967,0.6960059279350873,0.15773119338119285,0.4342762887753175,0.5278877444874627,1.1609282611525562,0.5772393879511822,0.9773001031500962,-0.7921811744813183,0.01092907053219023
2013-01-31,0.5030813201056569,1.1616227837722015,0.4579570418420694,-0.8857936074413038,-1.3818050957857866,1.6685042377378076,0.39766301979703467,-0.01311253296491893,0.9581375814768376,0.8150366203688574,1.3185974837507548,-0.22891661023762686,0.30345567420781183,-1.2656841717064016,-0.11506932978478723
2013-02-28,-1.4486885515013117,-0.5386106016571687,-0.32052322817564727,-0.05014811507949416,-0.5439325074099501,0.033387156845202694,-0.9537605409294007,-0.19484094141643327,-0.13628146229233512,-0.5432980992764035,-0.3232834928094241,-0.21273883965212836,-0.45742794098144146,-0.1266549405815894,-0.06291382541056921
2013-03-31,-0.6032010140852553,-1.007451820538292,-0.42820742470220924,-0.07290494346895438,-0.42741753231886753,0.09922692334312168,-0.17179247167072664,-4.382612249705344,-1.1274813501324619,-1.0892954886025303,-1.0030367685270096,-0.2134952829173714,0.22162233564270126,-0.1682147453948619,0.16705408466316624
2013-04-30,2.812926500350216,0.5421578814643722,1.1581630091638377,2.6199682689106747,1.065700699983325,1.1720890203124212,-0.04254979932689752,-4.253343043240215,0.9620298467569116,1.2797401334110354,1.5324437696364732,1.0275942330049899,1.4958726846728896,-1.0716542532192188,-0.056512210263342334
2013-05-31,-0.4523636254611727,1.2272710812637644,1.2068722402207983,1.7125415902361998,1.047687317978862,1.8428212178298116,1.0354825323720995,-2.8710103986451214,0.19515527618749848,0.6244867094207444,0.7945369878070131,1.0420438452510972,1.4503567885950155,-1.3472185548972466,-0.12361395596717664
2013-06-30,-1.3212158144066333,0.6469854525742648,0.28636130911109026,2.081172941361651,1.4061140577734637,-0.786601916977837,-0.09424963711075092,-1.8882428437460685,-1.292516718530579,-1.0222903687355724,-0.6324497529674101,0.8019054284778081,0.7348595034677864,0.3274598830295247,-0.01324522675002068
2013-07-31,0.15428829644074565,-1.3436618991969138,0.6502647759222402,-0.39342365627214726,1.310126227925405,-0.4876215325193602,-0.3773562212680547,-1.6472659533456784,-1.3395213723464907,-0.946205291037017,-0.28055874618317284,0.9031129986911675,0.9628906955641903,-0.039993109639561056,0.2468600779315258
2013-08-31,3.5465936847047668,1.9684221154826798,3.7924291352102144,2.759329015512834,2.5914339188827653,4.0872938569627575,1.5201209929013983,-2.1191278339050363,2.8255087494412394,2.5702112154501884,3.399469954579841,1.7339185535093973,2.9103057677305144,0.242218566335723,-0.07571182173569636
2013-09-30,-0.7444440885430414,2.320528396945639,2.090216629933215,1.9238588952560562,2.2873447667006057,1.3932143436448727,1.9991640619081437,-1.5171484784822806,1.3063652551497866,1.1946491947042952,1.2338165370979943,1.3761400182565509,1.9491905470865232,-0.865317683845536,0.22986250156295485
2013-10-31,2.657074811266604,4.458685011194301,4.0856750706264755,1.9265612738192317,2.388086764404084,3.0726945919229185,3.186870003733524,-1.663372647119733,5.757290936063577,3.677706971890795,4.236380142500944,1.8012586891569724,2.805794930889299,2.9484984557488234,0.4855078157817008
2013-11-30,4.768161876381965,4.964276813782904,7.437878623423564,3.5158773283872664,3.9061173905084607,2.5209446554398327,1.6859224772973267,-1.7666752968459007,7.209288723487401,4.613100887794584,8.200386990545974,2.316059520794985,3.4284220184784577,11.037044572733716,0.0
2013-12-31,-0.1651628649642989,3.7545989287070496,4.104341714384104,2.197101785166089,2.504397683562712,1.2840096935246714,1.747486423644199,-1.3581360701316976,3.077230764423932,2.6141184211195627,2.6616028271348164,2.166147059508056,2.811896340464452,2.551719411242347,-0.20679441331268028
2014-01-31,-1.6917253081920471,1.001195228772635,1.940830727165109,3.411556134002715,2.8315408647979923,0.8538146449276827,0.21952712499012156,-0.9462090679375338,1.5129940741921195,1.394175345760342,0.30241064763791276,1.3336136385419968,1.9918604134586646,0.7405829410746592,-0.013605652055778598
2014-02-28,-0.17817562340995965,-1.1911160921508412,2.1712651452069363,0.10659537974065673,2.28572670577926,-0.08165796341657931,-1.468421279424045,-0.7578683831092945,1.2468258830445702,1.119110359826942,-0.11263650516391309,1.4202626598529444,2.1057670875481276,-0.30799063588393644,0.006825965070399891
2014-03-31,-0.02936186659023779,-1.0804505392069166,2.2046771003450463,0.12236489745149182,1.8807827220470819,-0.5945405296564554,-1.842994283522155,1.625049469084384,0.3833851822155624,0.952822371348894,-0.4067298289016099,1.4614250675584595,6.6850577220332035,-1.1559568342878042,0.2025242641114741
2014-04-30,1.322899062516999,0.6436003043632922,2.072544779341372,0.12240172190113939,1.6396990185865228,0.7062591241800441,-0.06131476040499836,1.0066337018622784,0.8741578702156425,1.216484394273596,0.2774200502817075,1.4172704623673922,3.355418367986178,1.313930441522566,-0.06899287148695156
2014-05-31,-0.6140338657343409,0.3778739473412662,1.7750590983719265,0.3107133625615746,0.2000477619517009,0.752076405553436,0.8315780934036358,1.1416676291874057,0.5903092289020638,0.8403557660172709,-0.037930122609964624,1.943541391186075,2.783914395726592,1.360032991439934,0.4094255093242613
2014-06-30,2.612038353449859,1.9609575743583303,4.316641600339671,1.3925021315572066,1.2247660413585328,1.9793403041402542,2.919304838158482,0.3109620340041631,1.6405557713961678,1.7865255262232607,2.0629790314015892,2.404855224430463,3.8831325786688513,9.220552457719585,-0.0953101798043249
2014-07-31,-0.8035061222350771,0.6107776684874637,2.724386707591509,1.7647706226282487,0.8448411015835321,-0.35613675329721317,-0.1808792340426808,0.5298303267980511,1.047751604975373,1.1511774485428186,0.7350250263592649,2.0505522803525653,2.8503382220527347,-0.20012984267465095,0.07130902770478205
